full_name,JAVA correlation,JAVA pvalue,framework,CLASSES correlation,CLASSES pvalue,PKG correlation,PKG pvalue,BWR correlation,BWR pvalue,SAR correlation,SAR pvalue,FANIN correlation,FANIN pvalue,FANOUT correlation,FANOUT pvalue,CC correlation,CC pvalue,CCM correlation,CCM pvalue,CCS correlation,CCS pvalue,EC correlation,EC pvalue,KNTS correlation,KNTS pvalue,NPATH correlation,NPATH pvalue,NPLOG correlation,NPLOG pvalue,PL correlation,PL pvalue,LOC correlation,LOC pvalue,DLOC correlation,DLOC pvalue,ELOC correlation,ELOC pvalue,CLOC correlation,CLOC pvalue,BL correlation,BL pvalue,NV correlation,NV pvalue,AM correlation,AM pvalue,NPRM correlation,NPRM pvalue,NPM correlation,NPM pvalue,PM correlation,PM pvalue,LM correlation,LM pvalue,STMT correlation,STMT pvalue,DSTMT correlation,DSTMT pvalue,ESTMT correlation,ESTMT pvalue,CCR correlation,CCR pvalue,WMC correlation,WMC pvalue,NOC correlation,NOC pvalue,DIT correlation,DIT pvalue,LCOM correlation,LCOM pvalue,CBO correlation,CBO pvalue,RFC correlation,RFC pvalue,NIV correlation,NIV pvalue,questions correlation,questions pvalue
spring-guides/gs-accessing-neo4j-data-rest,0.1289899361713878,0.2256388117774107,spring-guides,0.1289899361713878,0.2256388117774107,0.06379688405492816,0.5502542244575548,-0.11122103324617408,0.2966574173213894,0.09067788597848547,0.39533955396968323,-0.14177970979610804,0.182537243881464,0.18689478589510145,0.07776024348807854,-0.14177970979610804,0.182537243881464,-0.14177970979610804,0.182537243881464,-0.14177970979610804,0.182537243881464,-0.14177970979610804,0.182537243881464,,,-0.14177970979610804,0.182537243881464,,,0.1873241373029184,0.07706802524376828,0.19060384527743088,0.07194177860200486,0.1895569851059382,0.07354732588772846,0.19054681421794695,0.07202851306215775,,,0.1873241373029184,0.07706802524376828,,,0.16909638772075408,0.11110155348422301,0.1426457758792219,0.17985225208722855,,,,,0.16909638772075408,0.11110155348422301,0.18961313173932592,0.07346049029137128,0.1895569851059382,0.07354732588772846,0.19054681421794695,0.07202851306215775,,,0.16909638772075408,0.11110155348422301,,,-0.14829483541485164,0.16304340517772878,0.02993108513114846,0.779443174749056,0.04732985103714234,0.6577785285454099,0.16909638772075408,0.11110155348422301,0.02994001812712225,0.7793790239297682,1.0,0.0
spring-guides/gs-accessing-mongodb-data-rest,0.4784809693411737,1.8424613919762516e-06,spring-guides,0.4784809693411737,1.8424613919762516e-06,0.23606836524307537,0.02509116432052162,0.6123724356957946,1.4205680410297395e-10,-0.41649133970904384,4.443957365795715e-05,-0.4894660346621292,9.794764420074255e-07,0.4784809693411737,1.8424613919762516e-06,-0.4894660346621292,9.794764420074255e-07,-0.4894660346621292,9.794764420074255e-07,-0.4894660346621292,9.794764420074255e-07,-0.4894660346621292,9.794764420074255e-07,,,-0.4894660346621292,9.794764420074255e-07,,,0.4784809693411737,1.8424613919762516e-06,0.4784809693411737,1.8424613919762516e-06,0.4784809693411737,1.8424613919762516e-06,0.4784809693411737,1.8424613919762516e-06,,,0.4784809693411737,1.8424613919762516e-06,,,0.4784809693411737,1.8424613919762516e-06,0.4784809693411737,1.8424613919762516e-06,,,,,0.4784809693411737,1.8424613919762516e-06,0.4784809693411737,1.8424613919762516e-06,0.4784809693411737,1.8424613919762516e-06,0.4784809693411737,1.8424613919762516e-06,,,0.4784809693411737,1.8424613919762516e-06,,,,,0.11164555951294053,0.29480597547842263,0.4784809693411737,1.8424613919762516e-06,0.4784809693411737,1.8424613919762516e-06,0.11164555951294053,0.29480597547842263,1.0,0.0
spring-guides/gs-producing-web-service,0.6491704779774726,1.475751583793779e-12,spring-guides,0.6491704779774726,1.475751583793779e-12,0.3307335475316562,0.001130679167011252,0.4253713181578622,1.9218340967893915e-05,-0.7199676386617744,2.9031528382247636e-16,-0.3060400678258312,0.002701613378634164,-0.09684092867878943,0.3531327703074999,-0.7365452259481698,2.6661955986287418e-17,-0.7365452259481698,2.6661955986287418e-17,-0.7365452259481698,2.6661955986287418e-17,-0.6491704779774726,1.475751583793779e-12,,,-0.7365452259481698,2.6661955986287418e-17,,,-0.3057805117536586,0.002725419506982243,-0.3057805117536586,0.002725419506982243,0.2673227802938264,0.00919552825269295,-0.25957742506249154,0.011520892452806757,0.2442375849939775,0.017676063097756736,-0.22616251661159695,0.028388740016971024,-0.16450657518217845,0.1130970194671058,0.016173940051528224,0.8770388060879334,0.016173940051528224,0.8770388060879334,,,,,0.016173940051528224,0.8770388060879334,-0.2726227396863896,0.007852068890322422,-0.141721261059649,0.17302682997684432,-0.2724454564312375,0.00789404624354611,0.24517474423465688,0.01723173950686674,-0.3058381896443261,0.0027201131399935126,,,-0.10504141906928874,0.3136567574339363,0.43987960917202706,9.161457513736212e-06,0.25885986806498074,0.011760289350361096,0.016173940051528224,0.8770388060879334,0.438762479075392,9.711055317197324e-06,0.9999999999999998,0.0
spring-guides/quoters,,,spring-guides,,,,,-0.3376463113422472,0.0023412676146662374,-0.3376463113422472,0.0023412676146662374,-0.31778476361623265,0.004318768082931204,0.31778476361623265,0.004318768082931204,-0.31778476361623265,0.004318768082931204,-0.31778476361623265,0.004318768082931204,-0.31778476361623265,0.004318768082931204,-0.31778476361623265,0.004318768082931204,-0.3275214397863586,0.0032149410784779162,-0.31778476361623265,0.004318768082931204,,,-0.31778476361623265,0.004318768082931204,-0.31778476361623265,0.004318768082931204,-0.31778476361623265,0.004318768082931204,-0.31778476361623265,0.004318768082931204,,,-0.31778476361623265,0.004318768082931204,0.2656844656620286,0.01795634404707041,-0.31778476361623265,0.004318768082931204,-0.31778476361623265,0.004318768082931204,0.2656844656620286,0.01795634404707041,-0.34065905734382523,0.0021260999198488306,-0.31778476361623265,0.004318768082931204,-0.31778476361623265,0.004318768082931204,-0.31778476361623265,0.004318768082931204,-0.3275214397863586,0.0032149410784779162,,,-0.3275214397863586,0.0032149410784779162,,,,,-0.3376463113422472,0.0023412676146662374,-0.3376463113422472,0.0023412676146662374,-0.31778476361623265,0.004318768082931204,-0.33836777864209877,0.0022880334955146793,0.9999999999999999,0.0
spring-guides/tut-rest,0.7292148963657336,2.5032633103038035e-15,spring-guides,0.7302317245735691,2.191368039164713e-15,0.3061975195941822,0.004371949544377412,0.5223243757965723,2.941147847158994e-07,0.0745093908628874,0.49795276131773025,-0.5054780389010893,8.049526972957845e-07,-0.7242688376207725,4.741832837804283e-15,-0.47350721599444556,4.720367428204741e-06,-0.47350721599444556,4.720367428204741e-06,-0.47350721599444556,4.720367428204741e-06,-0.5071422778777687,7.304866940456189e-07,0.46781776705944556,6.349661595172318e-06,-0.3280069366864787,0.002179912668422883,0.9187457755861542,3.02544538075316e-35,-0.2085334307770106,0.05546323768259825,-0.2831304956992498,0.008648517246214234,-0.31215822109111785,0.003632906430354243,-0.2835334502991049,0.008549993946646272,0.24136514866206152,0.026058404975965562,0.47535454426786433,4.2821857584874485e-06,0.9187457755861542,3.02544538075316e-35,0.7096402839443473,2.90107429774727e-14,0.037576160495479315,0.7327827142577461,-0.14402347501310522,0.18849706006622963,-0.14325710781408796,0.19088436711986012,0.44469717484240373,2.009185716104031e-05,0.21058385376762487,0.053052538101018766,-0.2604108300734774,0.016083844933825555,0.218774845862629,0.04426436215178824,0.150803845446607,0.16831148819317585,0.47692320612560374,3.94043383601445e-06,,,-0.6460524127903653,2.4397011669415302e-11,-0.5980404976459464,1.5068655972982596e-09,-0.3196254220350086,0.0028655379483675408,0.7096402839443473,2.90107429774727e-14,-0.6111463493889349,5.235804935893628e-10,1.0,0.0
spring-guides/gs-spring-boot-docker,0.7443408388627781,8.614626685155724e-15,spring-guides,0.7443408388627781,8.614626685155724e-15,0.7443408388627781,8.614626685155724e-15,0.5437219370338859,3.217237105623153e-07,-0.5672256204847471,7.503421462631011e-08,0.7274616524842934,6.723860812940878e-14,0.43594300185987117,7.402121213417404e-05,0.6861400080686988,5.708592989754576e-12,0.6861400080686988,5.708592989754576e-12,0.6844314783320419,6.7524210821765134e-12,-0.7140141543896371,3.10776146536039e-13,0.7443408388627781,8.614626685155724e-15,0.6861400080686988,5.708592989754576e-12,0.7443408388627781,8.614626685155724e-15,0.3206804248231303,0.004462933777257282,0.6780387000520284,1.2531995288711352e-11,0.7274616524842934,6.723860812940878e-14,0.6861400080686988,5.708592989754576e-12,0.42195075924759107,0.0001322893203942025,0.6861400080686988,5.708592989754576e-12,0.7443408388627781,8.614626685155724e-15,0.46681617165082295,1.872622302192117e-05,-0.7443408388627781,8.614626685155724e-15,0.7443408388627781,8.614626685155724e-15,0.7443408388627781,8.614626685155724e-15,0.7443408388627781,8.614626685155724e-15,0.693937599711397,2.6139035477266827e-12,0.5140999916426099,1.732630328019883e-06,0.4462285880023376,4.751633846792144e-05,-0.0618887309336738,0.5928561199925673,0.6861400080686988,5.708592989754576e-12,,,,,,,0.693937599711397,2.6139035477266827e-12,0.46681617165082295,1.872622302192117e-05,-0.4228572066064303,0.0001275029568466321,1.0,0.0
spring-guides/gs-crud-with-vaadin,0.6806570772236327,2.52807478081164e-11,spring-guides,0.18532345760502117,0.11392407004021193,0.5343099773624792,9.43392284760382e-07,0.07288349114543312,0.537158789061192,-0.4299904519191491,0.00013157023837076084,-0.7685954087990362,1.3004908492721315e-15,-0.5377459330078314,7.786205487970504e-07,0.043223680574587,0.7146151144906443,0.043223680574587,0.7146151144906443,0.04305274176682115,0.7156956184100982,0.04327635624025247,0.7142822644255441,-0.3957681170970429,0.00048260642943508174,0.042934284182171406,0.7164447159330363,-0.38924547676112276,0.0006088190504012327,0.07176001658135445,0.5434676030199928,-0.2020353675414454,0.08430503613822156,0.4767702948227172,1.7520592336235198e-05,-0.3730416581315362,0.0010625683630597655,-0.38045633795248407,0.0008264425859872946,0.47468119012662724,1.9294537188345573e-05,0.8484185179949817,1.409198815923743e-21,0.4128361117163423,0.00025681372995693956,0.0654904251130106,0.5793226230105069,0.8527250895337086,5.402714142624766e-22,-0.845284004356963,2.779660463246134e-21,0.4128044929985712,0.00025712209930233673,0.07176001658135445,0.5434676030199928,0.09064975443560283,0.4424240985560528,-0.21686317991707676,0.063464869941504,-0.5200339055067755,2.0483496625935946e-06,0.07026140529744036,0.5519387798365456,,,-0.6795193445517442,2.808615289261004e-11,-0.001303125965165859,0.9912082326829026,-0.6549220785977656,2.4495551393275583e-10,0.4128361117163423,0.00025681372995693956,0.06819827672763755,0.5637038443331865,0.9999999999999998,0.0
spring-guides/tut-spring-boot-oauth2,-0.6273432695849794,1.3410255585257977e-08,spring-guides,-0.8098148534025059,1.0676686751727797e-16,,,0.7922931663923338,1.393498750108944e-15,-0.5143298541431347,8.498462920133498e-06,0.707721949247047,2.1362028652210444e-11,0.674449546512423,3.920515450587962e-10,0.674449546512423,3.920515450587962e-10,0.674449546512423,3.920515450587962e-10,0.4159298168958269,0.0004643870469757261,0.7265217091331075,3.4278873994754233e-12,0.8490439985301623,1.1241650793693558e-19,0.674449546512423,3.920515450587962e-10,,,-0.578806172961726,2.8878759168294713e-07,-0.008495635215564698,0.9456007060504064,-0.7488935322143081,3.159690943909318e-13,0.026017229891156266,0.8344577212696656,-0.47762100224961695,4.368455600966418e-05,-0.023932352459765716,0.8475575796435666,,,-0.8380986105192989,9.12940323736118e-19,-0.04064888363526625,0.7439712522238661,-0.8584650947452318,1.6158083297457045e-20,0.09829322268655133,0.4287440861059535,-0.8495985123216829,1.006576992141837e-19,-0.7808542219626486,6.5529061276449616e-15,-0.778405298832062,9.019131894197266e-15,-0.7784858857100114,8.925396561922124e-15,-0.5094643208810876,1.067452559376613e-05,0.4768394124221823,4.5143768684272557e-05,,,0.04602012022999217,0.7115329959803185,0.8191678855680211,2.424587441954498e-17,0.22882741935900083,0.06252122219295372,-0.8380986105192989,9.12940323736118e-19,-0.4683968283114506,6.405474869971265e-05,0.9999999999999998,0.0
spring-guides/gs-service-registration-and-discovery,0.8325524610558577,1.263160314430327e-26,spring-guides,0.8229520880042952,1.4791011668273247e-25,0.6419644919157648,8.024736827244878e-13,0.1323307355198657,0.19165373003057182,0.10143517776859187,0.31778066127345506,-0.8094919455133037,3.666389578010075e-24,-0.8095466209659385,3.620767226246037e-24,-0.7030979203500458,4.93064283794619e-16,-0.7030979203500458,4.93064283794619e-16,-0.6129965517093402,1.5394221705801763e-11,-0.8094892120314634,3.668685092652957e-24,0.5177823237707768,4.054904221212378e-08,-0.4986073660219695,1.5023750442765878e-07,-0.29933541717427226,0.002613705449342599,-0.2435005809995132,0.015152835766555479,-0.35809899651633276,0.000273429675082358,0.3074953197233698,0.0019611042616124973,-0.3473623793805659,0.00042721329986248127,0.42216958012430084,1.3461434783520034e-05,-0.34489921226511594,0.00047222241306462705,0.5641490849117551,1.195300844478155e-09,-0.04740065226031344,0.6412851123362027,-0.6309424824457954,2.560821445327303e-12,0.5177823237707768,4.054904221212378e-08,0.5177823237707768,4.054904221212378e-08,-0.4649558786372319,1.2437302840696102e-06,-0.35682367436005724,0.00028855263864097395,-0.36526610598822984,0.00020119965202658048,-0.31918720470633094,0.0012809694789551647,0.3369541551383423,0.0006487336759715617,-0.1077363274508073,0.2884891570137898,,,-0.5402459554566013,7.859253609686077e-09,0.07847288710269827,0.4400725255927904,0.1429916988622335,0.15796551807919296,-0.04740065226031344,0.6412851123362027,-0.6015069865242824,4.57952755683698e-11,1.0,0.0
spring-guides/gs-routing-and-filtering,0.9045461261053809,5.8260458922001575e-34,spring-guides,0.9045461261053809,5.8260458922001575e-34,0.897874639826133,9.517000902375597e-33,-0.7951457834845217,1.3454971193946952e-20,-0.8883477979061423,3.7398036153307035e-31,-0.6092260353547604,2.370528720375816e-10,-0.6892961242450117,8.120298741097469e-14,-0.8815029138256858,4.281205771370101e-30,-0.8815029138256858,4.281205771370101e-30,-0.8815029138256858,4.281205771370101e-30,-0.8883477979061423,3.7398036153307035e-31,0.47383767764107715,2.7294602005217955e-06,-0.690131363076258,7.371473075000965e-14,0.47383767764107715,2.7294602005217955e-06,0.8883477979061423,3.7398036153307035e-31,0.8883477979061423,3.7398036153307035e-31,0.8039275609138462,2.4475663857854933e-21,0.8883477979061423,3.7398036153307035e-31,0.8969479470292148,1.3815354450007787e-32,0.8039275609138462,2.4475663857854933e-21,0.8883477979061423,3.7398036153307035e-31,0.9045461261053809,5.8260458922001575e-34,0.6868468669617578,1.076408376997496e-13,0.47383767764107715,2.7294602005217955e-06,0.47383767764107715,2.7294602005217955e-06,0.6868468669617578,1.076408376997496e-13,0.8883477979061423,3.7398036153307035e-31,0.8883477979061423,3.7398036153307035e-31,0.9045461261053809,5.8260458922001575e-34,0.8969479470292148,1.3815354450007787e-32,0.9045461261053809,5.8260458922001575e-34,,,0.48234023920525904,1.6978401980322074e-06,0.6868468669617578,1.076408376997496e-13,0.8883477979061423,3.7398036153307035e-31,0.9045461261053809,5.8260458922001575e-34,0.7711680669203987,9.523382345088693e-19,0.9999999999999999,0.0
spring-guides/gs-accessing-data-mysql,0.37849423579975877,0.00016890627998600332,spring-guides,0.37849423579975877,0.00016890627998600332,0.44580657924849465,6.702280025705189e-06,0.3605574959280977,0.0003572185732596653,-0.015038931073441092,0.8856070247905905,-0.3381215173144511,0.0008588772183849011,-0.37849423579975877,0.00016890627998600332,-0.37849423579975877,0.00016890627998600332,-0.37849423579975877,0.00016890627998600332,-0.37849423579975877,0.00016890627998600332,-0.37849423579975877,0.00016890627998600332,,,-0.37849423579975877,0.00016890627998600332,,,0.010034461302512798,0.9235297782044107,0.01506181738720601,0.885434121849683,0.004012005361199708,0.969386674628909,0.004018422222084317,0.9693377349183384,0.015343986288381649,0.8833028180898665,0.020249190647908324,0.8463980771743744,,,0.004087062612517256,0.9688142398523588,0.015343986288381649,0.8833028180898665,,,,,0.015343986288381649,0.8833028180898665,0.015085939981505155,0.8852518847879804,0.01506181738720601,0.885434121849683,0.004072159253738763,0.9689279011843396,0.015343610300904188,0.8833056574833393,0.015343986288381649,0.8833028180898665,,,,,0.004087062612517256,0.9688142398523588,0.01506181738720601,0.885434121849683,0.004087062612517256,0.9688142398523588,0.026226230892850835,0.8018808041382486,0.9999999999999999,0.0
spring-guides/gs-multi-module,0.8422588907725471,7.699479758853525e-16,spring-guides,0.8353785475024601,2.178381790349039e-15,0.9029535061129054,4.366463136165211e-21,0.8704396649826417,6.060961328237031e-18,-0.6730734076942463,1.805899233103146e-08,-0.8545985560389447,1.0466835125561772e-16,-0.8043280527425362,1.399513485735724e-13,-0.8016223120925012,1.941525657382488e-13,-0.8016223120925012,1.941525657382488e-13,-0.8016223120925012,1.941525657382488e-13,-0.8016223120925012,1.941525657382488e-13,,,-0.8016223120925012,1.941525657382488e-13,,,-0.8353785475024601,2.178381790349039e-15,-0.8566675544817374,7.357095226785183e-17,-0.7997024858131786,2.4417441799636287e-13,-0.8062753453945763,1.1022748544281354e-13,-0.8333420292426039,2.936733292113162e-15,-0.22649060623953493,0.09635155381807871,,,-0.7997024858131786,2.4417441799636287e-13,-0.8062753453945763,1.1022748544281354e-13,,,,,-0.8353785475024601,2.178381790349039e-15,-0.8353785475024601,2.178381790349039e-15,-0.8043280527425362,1.399513485735724e-13,-0.8062753453945763,1.1022748544281354e-13,-0.8353785475024601,2.178381790349039e-15,-0.8353785475024601,2.178381790349039e-15,,,,,-0.854311102558675,1.0987541387643819e-16,-0.8566675544817374,7.357095226785183e-17,-0.7997024858131786,2.4417441799636287e-13,-0.8353785475024601,2.178381790349039e-15,1.0,0.0
spring-guides/gs-messaging-gcp-pubsub,-0.14795024100864076,0.15698480623031077,spring-guides,0.2980599954883332,0.0037105606238817287,,,-0.09008341614111728,0.3904887304277952,-0.5729156532981812,1.961158874577987e-09,0.3639662194034439,0.00033537512143666363,0.2769005117467296,0.007210320821148006,-0.2980599954883332,0.0037105606238817287,-0.2980599954883332,0.0037105606238817287,-0.2980599954883332,0.0037105606238817287,-0.2980599954883332,0.0037105606238817287,,,-0.2980599954883332,0.0037105606238817287,,,0.34484178368879664,0.0007117396939424779,0.34484178368879664,0.0007117396939424779,0.34484178368879664,0.0007117396939424779,0.34484178368879664,0.0007117396939424779,0.37883838047182933,0.0001807123239414036,0.3639662194034439,0.00033537512143666363,0.37883838047182933,0.0001807123239414036,0.37883838047182933,0.0001807123239414036,0.37883838047182933,0.0001807123239414036,,,,,0.37883838047182933,0.0001807123239414036,0.34484178368879664,0.0007117396939424779,0.34484178368879664,0.0007117396939424779,0.3586504621703102,0.0004153564758710463,0.38128791258199524,0.00016274552175394043,0.37883838047182933,0.0001807123239414036,,,,,,,0.34484178368879664,0.0007117396939424779,0.37883838047182933,0.0001807123239414036,0.3639662194034439,0.00033537512143666363,1.0,0.0
spring-guides/gs-gateway,0.2836253163819197,0.005869086099604424,spring-guides,0.39488194858296055,8.964463224255589e-05,,,-0.19705190808704157,0.058330462024723105,-0.2008542339510189,0.053545746807725565,0.4069975942406019,5.152787092856957e-05,0.11628502692588626,0.2669921119199442,-0.39488194858296055,8.964463224255589e-05,-0.39488194858296055,8.964463224255589e-05,-0.39488194858296055,8.964463224255589e-05,-0.39488194858296055,8.964463224255589e-05,,,-0.39488194858296055,8.964463224255589e-05,,,0.40092319370011725,6.819795793082213e-05,0.40092319370011725,6.819795793082213e-05,0.39488194858296055,8.964463224255589e-05,0.40092319370011725,6.819795793082213e-05,0.4341695628663563,1.3737200349850844e-05,0.40092319370011725,6.819795793082213e-05,,,0.4278621421969285,1.8862703678759606e-05,0.4278621421969285,1.8862703678759606e-05,,,,,0.4278621421969285,1.8862703678759606e-05,0.39488194858296055,8.964463224255589e-05,0.39488194858296055,8.964463224255589e-05,0.4278621421969285,1.8862703678759606e-05,0.44192245241052425,9.222229034467104e-06,0.4278621421969285,1.8862703678759606e-05,,,,,,,0.3863441684746584,0.00013076590838377271,0.4278621421969285,1.8862703678759606e-05,0.39488194858296055,8.964463224255589e-05,1.0,0.0
googlearchive/chromium-webview-samples,0.4327712674146304,0.12219779861061274,googlearchive,0.4327712674146304,0.12219779861061274,0.4327712674146304,0.12219779861061274,0.46027570004339935,0.09769650823670288,0.0,1.0,-0.4327712674146304,0.12219779861061274,-0.4327712674146304,0.12219779861061274,-0.4327712674146304,0.12219779861061274,-0.4327712674146304,0.12219779861061274,-0.4327712674146304,0.12219779861061274,-0.3753442585604649,0.18601741492143747,-0.4327712674146304,0.12219779861061274,-0.4327712674146304,0.12219779861061274,-0.4327712674146304,0.12219779861061274,-0.36064272284552534,0.20524369779491672,0.0,1.0,-0.14425708913821017,0.6227025158468684,0.0,1.0,-0.4327712674146304,0.12219779861061274,-0.36064272284552534,0.20524369779491672,0.4327712674146304,0.12219779861061274,-0.2163856337073152,0.4574649507258436,0.4327712674146304,0.12219779861061274,-0.4327712674146304,0.12219779861061274,-0.4327712674146304,0.12219779861061274,-0.2163856337073152,0.4574649507258436,0.0,1.0,0.4327712674146304,0.12219779861061274,-0.14425708913821017,0.6227025158468684,-0.36064272284552534,0.20524369779491672,-0.4327712674146304,0.12219779861061274,,,0.28851417827642034,0.317136434540539,-0.4327712674146304,0.12219779861061274,-0.2163856337073152,0.4574649507258436,-0.2163856337073152,0.4574649507258436,0.28851417827642034,0.317136434540539,1.0,0.0
googlearchive/compute-getting-started-java,,,googlearchive,,,,,,,-0.2645751311064591,0.1503395655485402,0.2502523978431828,0.17452443558679537,0.2502523978431828,0.17452443558679537,0.2502523978431828,0.17452443558679537,0.2502523978431828,0.17452443558679537,0.2502523978431828,0.17452443558679537,-0.2502523978431828,0.17452443558679537,0.2502523978431828,0.17452443558679537,0.23645352985856213,0.20031025472642836,0.2502523978431828,0.17452443558679537,0.35945107432580814,0.047029207273119406,0.27527763762750107,0.13391855815873133,0.27527763762750107,0.13391855815873133,0.27527763762750107,0.13391855815873133,0.35945107432580814,0.047029207273119406,0.27527763762750107,0.13391855815873133,0.2645751311064591,0.1503395655485402,0.27527763762750107,0.13391855815873133,0.27527763762750107,0.13391855815873133,0.03333333333333333,0.8587115128329492,,,0.27527763762750107,0.13391855815873133,0.27527763762750107,0.13391855815873133,0.27527763762750107,0.13391855815873133,0.27527763762750107,0.13391855815873133,-0.18534518304890646,0.3181656991642469,0.27527763762750107,0.13391855815873133,,,,,0.2502523978431828,0.17452443558679537,0.27527763762750107,0.13391855815873133,0.27527763762750107,0.13391855815873133,-0.03333333333333333,0.8587115128329492,1.0,0.0
googlearchive/android-BasicManagedProfile,,,googlearchive,,,,,,,-0.009932895113843666,0.9379084765970721,0.6257723921721511,3.218495674867171e-08,0.6257723921721511,3.218495674867171e-08,0.6257723921721511,3.218495674867171e-08,0.6257723921721511,3.218495674867171e-08,0.6257723921721511,3.218495674867171e-08,0.612948969772113,7.294242666553287e-08,0.6257723921721511,3.218495674867171e-08,0.6257723921721511,3.218495674867171e-08,0.6257723921721511,3.218495674867171e-08,0.6257723921721511,3.218495674867171e-08,0.6257723921721511,3.218495674867171e-08,0.6257723921721511,3.218495674867171e-08,0.6257723921721511,3.218495674867171e-08,0.6257723921721511,3.218495674867171e-08,0.6257723921721511,3.218495674867171e-08,0.612948969772113,7.294242666553287e-08,0.612948969772113,7.294242666553287e-08,0.4652724710415242,0.00010715211853734312,0.612948969772113,7.294242666553287e-08,,,0.612948969772113,7.294242666553287e-08,0.6257723921721511,3.218495674867171e-08,0.6257723921721511,3.218495674867171e-08,0.6257723921721511,3.218495674867171e-08,0.5990080260901306,1.7050476853875352e-07,0.6257723921721511,3.218495674867171e-08,,,,,0.612948969772113,7.294242666553287e-08,0.6257723921721511,3.218495674867171e-08,0.612948969772113,7.294242666553287e-08,,,1.0,0.0
googlearchive/android-Camera2Basic,,,googlearchive,0.6965221944993748,3.948804111685383e-12,,,-0.7829696256088577,1.0500646797891191e-16,0.01150673267455951,0.9219476106365068,-0.5144964306973766,2.335500104527805e-06,-0.11242030679427714,0.33691196997359407,-0.5627536972073768,1.4799932293630366e-07,-0.5627536972073768,1.4799932293630366e-07,-0.6770528113944291,2.575294632526891e-11,-0.4061807916145037,0.0002994818518249244,-0.40586974833584655,0.0003030092606695612,0.5052944583522354,3.771878229003446e-06,0.03911766086632112,0.7389784034398033,0.7826755858883665,1.0970334194473527e-16,0.7872617503699448,5.5007167668687733e-17,0.7788773053939215,1.919058632161896e-16,0.07929950161234313,0.4988595087826747,0.0548154809673546,0.6404325290142291,0.05085030468191527,0.6648255307046467,0.726969312688977,1.5305838483673438e-13,-0.13153799404414232,0.2606249408757653,-0.926952906667479,8.319410183579962e-33,0.5248246398491786,1.3407869476400447e-06,-0.6955952654618168,4.332054257548641e-12,-0.1309398381805891,0.2628181011990551,0.7810115768414289,1.4035027719879605e-16,0.4418180525097656,7.24090614770102e-05,0.6087523064587639,6.860421835340019e-09,0.21214542268344208,0.06766457666590216,0.7920775998902615,2.6155829848616395e-17,,,-0.6929134342814102,5.652447113169137e-12,-0.40644239702392415,0.00029654429205382246,0.5941671165050746,1.9142409884049635e-08,-0.13153799404414232,0.2606249408757653,0.05096925595076624,0.6640885224134472,1.0,0.0
googlearchive/android-Camera2Video,,,googlearchive,0.8180899388188833,5.3743204091880135e-18,,,-0.8180899388188833,5.3743204091880135e-18,-0.9265766637824352,1.3717819785497602e-30,-0.92566973719472,2.05124037004148e-30,-0.92566973719472,2.05124037004148e-30,-0.5147179054306383,5.149874234646299e-06,-0.513925066371987,5.3552341183900725e-06,-0.513925066371987,5.3552341183900725e-06,-0.8155020362841644,8.302225534257787e-18,-0.9237132363890213,4.803245839148066e-30,-0.513925066371987,5.3552341183900725e-06,-0.9159958535924237,1.1185436354450098e-28,-0.2874961593333315,0.015811328962949362,-0.2884702749638454,0.015444529516143436,-0.3243774095394953,0.0061519455419172635,0.05743868388863384,0.6367099381535062,-0.557254016394093,5.428328173030061e-07,-0.4496608052359344,9.41679465676252e-05,0.8165295482996421,6.991330839322319e-18,-0.8052269161293871,4.374539139394765e-17,-0.8165295482996421,6.991330839322319e-18,-0.3969621419795659,0.0006680396272423733,-0.8180899388188833,5.3743204091880135e-18,-0.8052269161293871,4.374539139394765e-17,-0.2926349789694608,0.013957711708005131,-0.5048558004948343,8.318344508215679e-06,-0.1996646335033169,0.09748554396890269,-0.00034250400515924585,0.9977547588228834,-0.2920303612443173,0.014165583549256207,,,-0.7853840709015163,8.329424420772726e-16,-0.92566973719472,2.05124037004148e-30,-0.513925066371987,5.3552341183900725e-06,-0.8052269161293871,4.374539139394765e-17,-0.890904217998968,5.307553305098392e-25,1.0,0.0
