full_name,framework,JAVA trend,JAVA pvalue,CLASSES trend,CLASSES pvalue,PKG trend,PKG pvalue,BWR trend,BWR pvalue,SAR trend,SAR pvalue,FANIN trend,FANIN pvalue,FANOUT trend,FANOUT pvalue,CC trend,CC pvalue,CCM trend,CCM pvalue,CCS trend,CCS pvalue,EC trend,EC pvalue,KNTS trend,KNTS pvalue,NPATH trend,NPATH pvalue,NPLOG trend,NPLOG pvalue,PL trend,PL pvalue,LOC trend,LOC pvalue,DLOC trend,DLOC pvalue,ELOC trend,ELOC pvalue,CLOC trend,CLOC pvalue,BL trend,BL pvalue,NV trend,NV pvalue,AM trend,AM pvalue,NPRM trend,NPRM pvalue,NPM trend,NPM pvalue,PM trend,PM pvalue,LM trend,LM pvalue,STMT trend,STMT pvalue,DSTMT trend,DSTMT pvalue,ESTMT trend,ESTMT pvalue,CCR trend,CCR pvalue,WMC trend,WMC pvalue,NOC trend,NOC pvalue,DIT trend,DIT pvalue,LCOM trend,LCOM pvalue,CBO trend,CBO pvalue,RFC trend,RFC pvalue,NIV trend,NIV pvalue,questions trend,questions pvalue
aws-samples/alexa-web-information-service-api-samples,aws-samples,increasing,3.65845535390541e-05,increasing,1.3015230386992371e-05,increasing,3.65845535390541e-05,decreasing,1.3015230386992371e-05,increasing,0.006313928038397698,decreasing,0.006313928038397698,decreasing,0.006313928038397698,decreasing,0.006313928038397698,decreasing,0.006313928038397698,decreasing,0.0022314968345997777,decreasing,0.0022314968345997777,decreasing,0.00018621906757720907,decreasing,0.00018621906757720907,decreasing,0.00018621906757720907,increasing,0.0022314968345997777,decreasing,1.3015230386992371e-05,increasing,0.0022314968345997777,increasing,0.0022314968345997777,increasing,0.0022314968345997777,increasing,0.0022314968345997777,increasing,0.00018621906757720907,decreasing,0.0022314968345997777,increasing,1.3015230386992371e-05,decreasing,1.3015230386992371e-05,decreasing,1.3015230386992371e-05,increasing,0.0022314968345997777,increasing,0.0022314968345997777,increasing,0.00018621906757720907,decreasing,5.9971623920906936e-05,increasing,0.0022314968345997777,decreasing,5.9971623920906936e-05,no trend,1.0,no trend,1.0,increasing,0.00018621906757720907,increasing,0.0010077038614910716,decreasing,0.0022314968345997777,increasing,0.0022314968345997777,increasing,0.006811917812266977
aws-samples/amazon-textract-searchable-pdf,aws-samples,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,0.54029137460742,no trend,0.54029137460742,no trend,0.54029137460742,no trend,0.54029137460742,no trend,0.54029137460742,no trend,1.0,no trend,0.54029137460742,no trend,0.54029137460742,no trend,1.0,no trend,0.54029137460742,no trend,0.54029137460742,no trend,0.54029137460742,no trend,0.54029137460742,no trend,0.54029137460742,no trend,1.0,no trend,0.54029137460742,no trend,1.0,no trend,0.54029137460742,no trend,1.0,no trend,1.0,no trend,1.0,no trend,0.54029137460742,no trend,0.54029137460742,no trend,1.0,no trend,0.54029137460742,no trend,0.54029137460742,no trend,0.54029137460742,no trend,1.0,no trend,1.0,no trend,0.54029137460742,no trend,0.54029137460742,no trend,0.54029137460742,no trend,1.0,no trend,0.54029137460742
Azure-Samples/active-directory-android,Azure-Samples,increasing,0.0038855559861807887,increasing,0.001023078798801702,increasing,0.042050953315252215,no trend,0.16963943863764674,increasing,0.042050953315252215,increasing,0.001023078798801702,increasing,0.001023078798801702,increasing,0.001023078798801702,increasing,0.001023078798801702,increasing,0.042050953315252215,increasing,0.042050953315252215,increasing,0.001023078798801702,increasing,0.001023078798801702,increasing,0.001023078798801702,increasing,0.001023078798801702,increasing,0.001023078798801702,increasing,0.001023078798801702,increasing,0.001023078798801702,increasing,0.001023078798801702,increasing,0.042050953315252215,increasing,0.001023078798801702,increasing,0.042050953315252215,increasing,0.042050953315252215,increasing,0.042050953315252215,increasing,0.042050953315252215,increasing,0.042050953315252215,increasing,0.001023078798801702,increasing,0.001023078798801702,increasing,0.001023078798801702,increasing,0.042050953315252215,increasing,0.001023078798801702,no trend,1.0,increasing,0.001023078798801702,no trend,0.16963943863764674,increasing,0.001023078798801702,increasing,0.042050953315252215,increasing,0.042050953315252215,increasing,0.0003776157275519054
Azure-Samples/storage-blob-java-getting-started,Azure-Samples,increasing,1.2830024804788565e-06,increasing,1.2830024804788565e-06,no trend,0.09686570638249581,increasing,8.234116537297886e-05,no trend,0.7382681866474257,decreasing,9.462779079649764e-06,no trend,0.7382681866474257,decreasing,9.462779079649764e-06,decreasing,9.462779079649764e-06,decreasing,9.462779079649764e-06,decreasing,9.462779079649764e-06,decreasing,8.901878347788994e-07,decreasing,9.462779079649764e-06,decreasing,9.462779079649764e-06,no trend,0.7239072160327873,no trend,0.7239072160327873,decreasing,0.0004137659527658766,no trend,0.7239072160327873,decreasing,9.462779079649764e-06,no trend,0.7239072160327873,decreasing,0.003797741618607242,decreasing,0.0004137659527658766,decreasing,3.6390023128163307e-07,decreasing,0.0004137659527658766,no trend,1.0,decreasing,0.0004137659527658766,no trend,0.7239072160327873,decreasing,0.0004137659527658766,no trend,0.7239072160327873,no trend,0.7239072160327873,decreasing,0.0004137659527658766,no trend,1.0,no trend,0.09686570638249581,decreasing,0.004964031693702964,decreasing,9.462779079649764e-06,decreasing,0.0004137659527658766,no trend,1.0,increasing,1.2690537509740807e-10
Azure-Samples/storage-table-java-getting-started,Azure-Samples,increasing,1.2156875188962246e-05,increasing,1.2156875188962246e-05,increasing,0.022922044465658376,increasing,1.2669570643719652e-06,decreasing,0.0007707667586704936,decreasing,5.5174203461128e-05,decreasing,1.439690532079041e-05,decreasing,1.439690532079041e-05,decreasing,1.439690532079041e-05,decreasing,0.0024466386105121973,decreasing,0.003831102517293017,decreasing,7.28472953070991e-08,decreasing,2.5973171408066875e-05,decreasing,1.439690532079041e-05,decreasing,0.01108728023905603,decreasing,0.01108728023905603,decreasing,0.003831102517293017,decreasing,0.01108728023905603,decreasing,2.5973171408066875e-05,decreasing,2.5973171408066875e-05,decreasing,0.003831102517293017,decreasing,0.003831102517293017,decreasing,0.003831102517293017,decreasing,1.2156875188962246e-05,no trend,1.0,decreasing,0.003831102517293017,decreasing,0.01108728023905603,decreasing,0.003831102517293017,decreasing,0.01108728023905603,increasing,0.003831102517293017,decreasing,0.003831102517293017,no trend,1.0,decreasing,1.2156875188962246e-05,decreasing,0.000204854179731484,decreasing,0.003831102517293017,decreasing,0.003831102517293017,decreasing,0.000204854179731484,no trend,0.10753773434719305
Azure-Samples/active-directory-java-webapp-openidconnect,Azure-Samples,no trend,1.0,increasing,2.6080553050533695e-07,no trend,1.0,no trend,0.44582195215165665,decreasing,1.63202784619898e-13,no trend,0.44582195215165665,decreasing,5.790470416489057e-07,decreasing,5.790470416489057e-07,decreasing,5.790470416489057e-07,decreasing,2.6080553050533695e-07,decreasing,2.6080553050533695e-07,decreasing,5.790470416489057e-07,decreasing,2.6080553050533695e-07,decreasing,2.6080553050533695e-07,no trend,0.44582195215165665,no trend,0.44582195215165665,increasing,1.63202784619898e-13,decreasing,5.790470416489057e-07,no trend,0.27435956933971384,increasing,1.63202784619898e-13,increasing,5.790470416489057e-07,increasing,2.6080553050533695e-07,decreasing,5.790470416489057e-07,increasing,2.6080553050533695e-07,no trend,1.0,increasing,5.790470416489057e-07,increasing,1.63202784619898e-13,increasing,1.63202784619898e-13,increasing,1.63202784619898e-13,increasing,0.0020898852293638193,increasing,5.790470416489057e-07,decreasing,5.790470416489057e-07,decreasing,5.790470416489057e-07,increasing,5.790470416489057e-07,increasing,1.63202784619898e-13,increasing,2.6080553050533695e-07,decreasing,2.6080553050533695e-07,increasing,0.0
Azure-Samples/compute-java-manage-vm,Azure-Samples,decreasing,0.007831481736975343,no trend,0.5637944501246956,decreasing,0.0040744292143584104,no trend,1.0,decreasing,0.0,increasing,3.1654501242428523e-10,increasing,2.7891022824633183e-12,increasing,7.776002064474596e-13,increasing,7.776002064474596e-13,increasing,7.776002064474596e-13,increasing,4.685105636781373e-10,increasing,1.7786438542000127e-06,increasing,7.549516567451064e-15,increasing,1.23078880420735e-10,increasing,0.0,increasing,2.220446049250313e-16,increasing,7.283063041541027e-14,increasing,2.220446049250313e-16,increasing,0.0,increasing,1.7763568394002505e-15,increasing,7.811365776433377e-09,increasing,7.283063041541027e-14,increasing,7.283063041541027e-14,increasing,4.264033570677839e-11,no trend,1.0,increasing,7.283063041541027e-14,increasing,0.0,increasing,2.220446049250313e-16,increasing,0.0,no trend,0.089979528021769,increasing,0.0,no trend,1.0,decreasing,0.010867449771130966,increasing,1.921856699715896e-05,increasing,2.2426505097428162e-14,increasing,7.283063041541027e-14,decreasing,0.010867449771130966,increasing,7.64936110126957e-05
Azure-Samples/network-java-manage-network-security-group,Azure-Samples,increasing,0.004468014651176411,increasing,0.00020292612903571872,decreasing,0.0040744292143584104,no trend,1.0,decreasing,0.0,no trend,0.34487400066335727,no trend,0.425457834393304,no trend,0.14806892457898857,no trend,0.14806892457898857,no trend,0.14806892457898857,no trend,0.1840744592650747,no trend,0.9764513957408387,increasing,0.03880337680405055,no trend,0.37986823158005034,increasing,0.00012450976869704533,increasing,0.0005536389928417762,increasing,0.0004689491736626916,increasing,0.0005236161575983278,increasing,3.545499107637795e-07,increasing,0.0009973739873312404,increasing,0.017973193945708177,increasing,8.125627246968747e-05,increasing,0.00010375945680696219,increasing,0.001306546591949287,no trend,1.0,increasing,8.125627246968747e-05,increasing,0.00041964462530486024,increasing,0.00041964462530486024,increasing,0.00041964462530486024,no trend,0.06858304742979393,increasing,0.00013205620211098612,no trend,1.0,increasing,0.008061748561232207,increasing,0.013729381919248107,increasing,0.00037521522256178663,increasing,8.125627246968747e-05,increasing,0.0004749733020192881,increasing,2.1939960959116434e-10
Azure-Samples/resources-java-manage-resource-group,Azure-Samples,decreasing,0.0032999216258129405,no trend,0.3625676872811847,decreasing,0.0040744292143584104,no trend,1.0,decreasing,0.0,increasing,3.339550858072471e-10,increasing,1.1337597527472099e-12,increasing,5.944134073843088e-13,increasing,5.944134073843088e-13,increasing,6.648015471455437e-13,increasing,3.3185854064754494e-10,increasing,6.047772661332829e-06,increasing,2.6645352591003757e-15,increasing,8.241518578699925e-11,increasing,0.0,increasing,2.220446049250313e-16,increasing,6.88338275267597e-14,increasing,2.220446049250313e-16,increasing,0.0,increasing,2.220446049250313e-16,increasing,7.811365776433377e-09,increasing,4.3076653355456074e-14,increasing,4.3076653355456074e-14,increasing,3.2938096694579144e-12,no trend,1.0,increasing,4.3076653355456074e-14,increasing,0.0,increasing,0.0,increasing,0.0,no trend,0.06291157942713665,increasing,0.0,no trend,1.0,decreasing,0.010867449771130966,increasing,1.921856699715896e-05,increasing,2.1316282072803006e-14,increasing,4.3076653355456074e-14,decreasing,0.010867449771130966,increasing,2.6267298987026066e-06
Azure-Samples/resources-java-manage-resource,Azure-Samples,decreasing,0.0032999216258129405,no trend,0.3625676872811847,decreasing,0.0040744292143584104,no trend,1.0,decreasing,0.0,increasing,3.339550858072471e-10,increasing,1.4035439477311229e-12,increasing,5.944134073843088e-13,increasing,5.944134073843088e-13,increasing,5.353495424742505e-13,increasing,3.3185854064754494e-10,increasing,1.7134737366752972e-06,increasing,2.6645352591003757e-15,increasing,1.0092771063341388e-10,increasing,0.0,increasing,2.220446049250313e-16,increasing,6.88338275267597e-14,increasing,2.220446049250313e-16,increasing,0.0,increasing,2.220446049250313e-16,increasing,7.811365776433377e-09,increasing,4.3076653355456074e-14,increasing,4.3076653355456074e-14,increasing,3.2938096694579144e-12,no trend,1.0,increasing,4.3076653355456074e-14,increasing,0.0,increasing,0.0,increasing,0.0,no trend,0.6344607767565735,increasing,0.0,no trend,1.0,decreasing,0.010867449771130966,increasing,1.921856699715896e-05,increasing,2.1316282072803006e-14,increasing,4.3076653355456074e-14,decreasing,0.010867449771130966,increasing,2.6267298987026066e-06
Azure-Samples/batch-java-manage-batch-accounts,Azure-Samples,decreasing,0.002662611084082167,decreasing,0.0040276593411134876,no trend,1.0,no trend,1.0,decreasing,0.0,increasing,5.053735208093713e-13,increasing,4.440892098500626e-16,increasing,4.440892098500626e-16,increasing,4.440892098500626e-16,increasing,8.881784197001252e-16,increasing,5.053735208093713e-13,increasing,7.678235824926105e-09,increasing,1.453503983839255e-12,increasing,1.2221335055073723e-12,increasing,0.0,increasing,0.0,increasing,1.2878587085651816e-14,increasing,0.0,increasing,0.0,increasing,0.0,increasing,1.2384105629870135e-07,increasing,1.2878587085651816e-14,increasing,1.2878587085651816e-14,increasing,3.781758595167162e-08,no trend,1.0,increasing,1.2878587085651816e-14,increasing,0.0,increasing,0.0,increasing,0.0,no trend,0.661182747391597,increasing,0.0,no trend,1.0,decreasing,0.0040276593411134876,increasing,3.652865476766465e-08,increasing,4.085620730620576e-14,increasing,1.2878587085651816e-14,decreasing,0.0040276593411134876,increasing,7.657877887368159e-09
Azure-Samples/storage-blob-android-photo-uploader,Azure-Samples,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,0.13246356680795124,no trend,1.0,no trend,1.0,no trend,0.13246356680795124,no trend,0.13246356680795124,no trend,0.13246356680795124,no trend,1.0,no trend,1.0,no trend,0.13246356680795124,no trend,1.0,no trend,0.13246356680795124,no trend,1.0,no trend,1.0,no trend,1.0,no trend,0.13246356680795124,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,0.13246356680795124,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,increasing,0.002694262019296012
Azure-Samples/dns-java-host-and-manage-your-domains,Azure-Samples,decreasing,0.0003805508592329421,no trend,0.17806261080828478,decreasing,0.004281410621630011,no trend,1.0,decreasing,3.014477556462225e-12,increasing,3.9157761921870815e-08,increasing,1.3577516888574337e-10,increasing,1.3577516888574337e-10,increasing,1.3577516888574337e-10,increasing,1.3577516888574337e-10,increasing,4.7868684127649885e-08,increasing,0.000131330203277491,increasing,1.9029222642075183e-13,increasing,1.4940482984115988e-07,increasing,0.0,increasing,5.451195050909519e-13,increasing,3.513256352505323e-10,increasing,7.986944439153376e-13,increasing,0.0,increasing,2.4158453015843406e-13,increasing,1.4003756843017356e-06,increasing,3.513256352505323e-10,increasing,3.513256352505323e-10,increasing,2.8614355329636965e-09,no trend,1.0,increasing,3.513256352505323e-10,increasing,1.667554982986985e-13,increasing,2.824407374646398e-13,increasing,1.667554982986985e-13,no trend,0.6750145378169619,increasing,1.2789769243681803e-13,no trend,1.0,decreasing,0.0006175332501807684,increasing,0.007102592908910577,increasing,1.047875120008257e-10,increasing,3.513256352505323e-10,decreasing,0.0006175332501807684,increasing,3.5750721065763713e-06
Azure-Samples/active-directory-b2c-android-native-appauth,Azure-Samples,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,decreasing,0.03083628947737349,no trend,0.10291753940285298,no trend,0.10291753940285298,no trend,0.10291753940285298,no trend,0.10291753940285298,no trend,0.10291753940285298,no trend,1.0,no trend,1.0,decreasing,0.0043687591244836455,decreasing,0.0043687591244836455,no trend,0.10291753940285298,no trend,0.10291753940285298,no trend,0.10291753940285298,no trend,0.10291753940285298,increasing,0.0043687591244836455,no trend,0.10291753940285298,no trend,0.10291753940285298,no trend,1.0,no trend,0.10291753940285298,no trend,0.10291753940285298,no trend,1.0,no trend,0.10291753940285298,no trend,0.10291753940285298,no trend,1.0,no trend,1.0,no trend,0.10291753940285298,no trend,1.0,no trend,0.10291753940285298,no trend,1.0,no trend,0.10291753940285298,no trend,0.10291753940285298,no trend,1.0,no trend,0.10291753940285298,increasing,2.2099655438978516e-11
Azure-Samples/active-directory-b2c-android-native-msal,Azure-Samples,decreasing,6.6846317197111205e-06,decreasing,6.6846317197111205e-06,decreasing,6.6846317197111205e-06,increasing,6.6846317197111205e-06,decreasing,6.6846317197111205e-06,increasing,6.6846317197111205e-06,increasing,6.6846317197111205e-06,increasing,6.6846317197111205e-06,increasing,6.6846317197111205e-06,increasing,6.6846317197111205e-06,increasing,6.6846317197111205e-06,increasing,6.6846317197111205e-06,increasing,6.6846317197111205e-06,increasing,6.6846317197111205e-06,decreasing,6.6846317197111205e-06,decreasing,6.6846317197111205e-06,decreasing,6.6846317197111205e-06,decreasing,6.6846317197111205e-06,decreasing,6.6846317197111205e-06,decreasing,6.6846317197111205e-06,decreasing,6.6846317197111205e-06,decreasing,6.6846317197111205e-06,decreasing,0.004016941676699082,decreasing,0.0012388719377207646,increasing,6.6846317197111205e-06,decreasing,0.0002735029630767105,decreasing,6.6846317197111205e-06,decreasing,6.6846317197111205e-06,decreasing,0.0002735029630767105,decreasing,6.6846317197111205e-06,decreasing,0.0002735029630767105,decreasing,6.6846317197111205e-06,increasing,6.6846317197111205e-06,decreasing,0.0002735029630767105,decreasing,0.0002735029630767105,decreasing,6.6846317197111205e-06,decreasing,0.0002735029630767105,increasing,8.032863263451873e-10
Azure-Samples/azure-cosmos-db-graph-java-getting-started,Azure-Samples,no trend,1.0,no trend,1.0,decreasing,0.005832681190605982,decreasing,0.005832681190605982,decreasing,8.837454723575888e-08,increasing,4.0718308946807724e-08,increasing,4.0718308946807724e-08,increasing,2.1692099894110584e-08,increasing,2.1692099894110584e-08,increasing,2.1692099894110584e-08,increasing,4.0718308946807724e-08,increasing,4.0718308946807724e-08,increasing,2.1692099894110584e-08,increasing,0.005832681190605982,increasing,2.180261950979201e-07,increasing,2.180261950979201e-07,increasing,0.030844283400960126,increasing,2.180261950979201e-07,increasing,2.1692099894110584e-08,increasing,2.1692099894110584e-08,increasing,0.00014097276905711276,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,increasing,2.1692099894110584e-08,increasing,2.3241553381847524e-06,increasing,2.1692099894110584e-08,decreasing,7.893876327269567e-06,increasing,2.1692099894110584e-08,no trend,1.0,no trend,1.0,no trend,1.0,increasing,3.9371375515351303e-07,no trend,1.0,no trend,1.0,increasing,1.4562151040564686e-07
Azure-Samples/acr-java-manage-azure-container-registry,Azure-Samples,no trend,1.0,no trend,0.09854737887319387,no trend,0.09854737887319387,no trend,1.0,decreasing,5.10702591327572e-15,increasing,1.6584942308384143e-08,increasing,9.725553695716371e-14,increasing,2.198907722572585e-12,increasing,2.198907722572585e-12,increasing,1.5796253194366727e-12,increasing,1.9086801472667503e-08,decreasing,3.8356295917196803e-10,increasing,1.599871608526371e-07,increasing,7.538640578452771e-08,increasing,2.220446049250313e-16,increasing,2.220446049250313e-16,increasing,6.126787965854419e-11,increasing,0.0,increasing,0.0,increasing,6.8833827526759706e-15,increasing,0.0011934631120336103,increasing,1.7755530379304219e-10,increasing,6.126787965854419e-11,increasing,0.00019760095199106154,no trend,1.0,increasing,6.126787965854419e-11,increasing,2.220446049250313e-16,increasing,6.8833827526759706e-15,increasing,0.0,decreasing,0.017846386334103626,increasing,6.8833827526759706e-15,no trend,1.0,no trend,1.0,increasing,0.04311527535661108,increasing,6.126787965854419e-11,increasing,1.7755530379304219e-10,no trend,1.0,increasing,0.019508194957439606
Azure-Samples/SpeechToText-REST,Azure-Samples,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,0.54029137460742
Azure-Samples/key-vault-java-certificate-authentication,Azure-Samples,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,increasing,0.003353436454946346,no trend,1.0,increasing,0.003353436454946346,increasing,0.003353436454946346,increasing,0.003353436454946346,increasing,0.003353436454946346,increasing,0.003353436454946346,increasing,0.003353436454946346,increasing,0.003353436454946346,increasing,0.003353436454946346,increasing,0.003353436454946346,increasing,0.003353436454946346,increasing,0.003353436454946346,increasing,0.003353436454946346,increasing,0.003353436454946346,increasing,0.003353436454946346,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,increasing,0.003353436454946346,increasing,0.003353436454946346,increasing,0.003353436454946346,increasing,0.003353436454946346,increasing,0.003353436454946346,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,increasing,0.001663228395324401
Azure-Samples/aad-java-manage-users-groups-and-roles,Azure-Samples,no trend,1.0,increasing,0.004676116611387338,decreasing,0.004676116611387338,no trend,1.0,decreasing,8.559819519859957e-13,increasing,0.0003296319018666338,increasing,7.30997398834532e-07,increasing,7.30997398834532e-07,increasing,7.30997398834532e-07,increasing,7.30997398834532e-07,increasing,0.0003296319018666338,no trend,0.12382252329025656,increasing,1.0758804958044266e-09,increasing,0.0004416130389441886,increasing,3.1530333899354446e-14,increasing,3.4263305526138765e-09,increasing,4.9835623057159495e-06,increasing,5.197146046853618e-09,increasing,3.752553823233029e-14,increasing,9.29381016590014e-10,increasing,0.019799492580506284,increasing,4.9835623057159495e-06,increasing,4.9835623057159495e-06,increasing,0.0002364142319277729,no trend,1.0,increasing,4.9835623057159495e-06,increasing,9.29381016590014e-10,increasing,2.953081335022034e-09,increasing,9.29381016590014e-10,decreasing,0.005008954436813484,increasing,6.924023576715399e-10,no trend,1.0,no trend,1.0,no trend,0.4856671963351,increasing,8.454990896300529e-07,increasing,4.9835623057159495e-06,no trend,1.0,increasing,0.0009264620960418579
Azure-Samples/azure-cosmos-db-cassandra-java-getting-started,Azure-Samples,no trend,1.0,decreasing,4.068291191017259e-05,no trend,1.0,decreasing,4.068291191017259e-05,increasing,0.003839853910743818,increasing,4.068291191017259e-05,increasing,4.068291191017259e-05,increasing,4.068291191017259e-05,increasing,4.068291191017259e-05,increasing,4.068291191017259e-05,increasing,4.068291191017259e-05,increasing,4.068291191017259e-05,increasing,4.068291191017259e-05,increasing,4.068291191017259e-05,increasing,4.068291191017259e-05,increasing,4.068291191017259e-05,increasing,4.068291191017259e-05,increasing,4.068291191017259e-05,increasing,4.068291191017259e-05,increasing,4.068291191017259e-05,increasing,4.068291191017259e-05,increasing,4.068291191017259e-05,increasing,4.068291191017259e-05,increasing,4.068291191017259e-05,no trend,1.0,increasing,4.068291191017259e-05,increasing,4.068291191017259e-05,increasing,4.068291191017259e-05,increasing,4.068291191017259e-05,increasing,4.068291191017259e-05,increasing,4.068291191017259e-05,no trend,1.0,no trend,1.0,increasing,4.068291191017259e-05,increasing,4.068291191017259e-05,increasing,4.068291191017259e-05,increasing,4.068291191017259e-05,increasing,7.612829161951495e-06
Azure-Samples/storage-blobs-java-quickstart,Azure-Samples,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,decreasing,0.0001321966361620408,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,decreasing,0.0037357926906933514,increasing,0.0066762464752880835,no trend,0.1120393390749399,no trend,0.1120393390749399,no trend,0.1120393390749399,decreasing,0.0001321966361620408,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,0.1120393390749399,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,increasing,3.897138871100658e-05
