framework,path,A,M,D,total_actions,java,properties,jar,xml,bat,md,adoc,yaml,txt,sh,yml,cmd,kt,json,others,build.gradle,pom.xml,travis.yml,AndroidManifest.xml,readme.md
spring,maximusfederal/gs-spring-boot-docker,2,3,0,5,0,0,0,1,0,0,0,0,2,0,1,0,0,0,1,0,1,0,0,0
spring,cutefly/gs-spring-boot-docker,3,3,0,6,1,0,0,1,0,2,0,0,0,0,0,0,0,2,0,0,1,0,0,0
spring,goprasad/gs-spring-boot-docker,4,0,0,4,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
spring,sudheerds/gs-spring-boot-docker,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
spring,stvdilln/gs-spring-boot-docker,6,23,13,42,1,2,2,1,1,0,0,0,0,0,29,1,0,0,5,1,1,0,0,0
spring,buddhamangler/gs-spring-boot-docker,20,15,1,36,19,1,0,2,0,0,5,0,0,1,4,0,0,1,3,1,1,0,0,0
spring,shwetank25/springbot-farnode,7,6,27,40,4,6,5,2,2,1,2,0,0,2,4,1,0,0,13,2,2,0,0,0
spring,jkarethiya/gs-spring-boot-docker,13,0,31,44,5,6,5,3,3,0,2,0,0,1,2,3,0,0,14,3,3,0,0,0
spring,rrmistry/gs-spring-boot-docker,3,3,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0
spring,nguyenvantien0123/gs-spring-boot-docker,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
spring,avinash7345/gs-spring-boot-docker,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0
spring,gabrielggg/gs-spring-boot-docker,2,89,21,112,18,2,2,1,2,0,8,0,0,1,0,2,0,0,78,2,1,0,0,0
spring,badping/gs-spring-boot-docker,4,1,2,7,5,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
spring,woyaowoyao/gs-spring-boot-docker,18,14,0,32,2,2,2,6,1,0,0,0,2,0,4,1,0,0,12,1,6,0,0,0
spring,jockohomo/gs-spring-boot-docker,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
spring,hinorashi/gs-spring-boot-docker,0,0,18,18,0,4,4,0,2,0,0,0,0,0,0,2,0,0,6,2,0,0,0,0
spring,AbhiramSandu/gs-spring-boot-docker,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
spring,Araza-nisum-com/gs-spring-boot-docker,1,5,0,6,1,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0
spring,hishamhpm/gs-spring-boot-docker,0,4,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
spring,epsilon-conversant/gs-spring-boot-docker,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
spring,ThulaseeShan/gs-spring-boot-docker,13,5,1,19,3,2,0,2,0,0,0,0,0,2,0,0,0,3,7,0,2,0,0,0
spring,mathewjustin/gs-spring-boot-docker,11,7,0,18,4,2,1,6,0,1,0,0,0,0,0,1,0,0,3,0,6,0,0,0
spring,workez12/gs-spring-boot-docker,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
spring,asuresh8/gs-spring-boot-docker,0,0,11,11,1,2,2,1,1,0,0,0,0,0,0,1,0,0,3,1,1,0,0,0
spring,clyfoung/gs-spring-boot-docker,10,3,0,13,2,2,2,0,0,0,0,0,0,0,0,0,0,0,7,4,0,0,0,0
spring,avijitsarkar123/sample-springboot-app,5,10,25,40,4,3,3,3,2,2,2,0,0,1,10,2,0,0,9,2,3,0,0,0
spring,devopsravikumar/gs-spring-boot-docker,13,43,11,67,0,0,0,36,0,0,0,0,0,0,0,0,0,0,31,0,36,0,0,0
spring,cosmos0703/gs-spring-boot-docker,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
spring,ffjabbari/gs-spring-boot-docker,0,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spring,satishrawat/gs-spring-boot-docker,1,0,18,19,2,2,2,1,1,0,2,0,0,2,0,1,0,0,8,1,1,0,0,0
spring,ashfaqn/gs-spring-boot-docker,12,2,31,45,5,5,5,5,3,0,2,0,0,1,2,3,0,0,14,3,5,0,0,0
spring,serg84bond2007/gs-spring-boot-docker,2,8,0,10,3,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0
spring,orinem/gs-spring-boot-docker,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
spring,barecode/gs-spring-boot-docker,0,2,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
spring,vikram9r/gs-spring-boot-docker,1,3,0,4,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0
spring,jevanio/gs-spring-boot-docker,1,14,0,15,1,0,0,2,0,0,0,9,0,0,0,0,0,0,3,0,2,0,0,0
spring,toketunji/gs-spring-boot-docker,3,2,0,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0
spring,cjaramgo/gs-spring-boot-docker,0,5,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spring,fangjf/gs-spring-boot-docker,2,12,0,14,0,0,0,7,0,0,0,3,0,3,0,0,0,0,1,0,7,0,0,0
spring,pietrobr/gs-spring-boot-docker,0,10,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spring,MichelinMan/gs-spring-boot-docker,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spring,trekslab/gs-spring-boot-docker,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
spring,kasiperumal/gs-spring-boot-docker,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
spring,rajkgenomics/gs-spring-boot-docker,10,44,12,66,1,2,2,2,1,0,0,0,0,1,11,1,0,1,44,1,2,0,0,0
spring,bbyers-pivotal/gs-spring-boot-docker,1,1,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
spring,richardsosborn/gs-spring-boot-docker,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
spring,phil3k3/gs-spring-boot-docker,3,5,0,8,1,0,0,2,0,0,0,4,0,0,1,0,0,0,0,0,2,0,0,0
spring,mimran972/gs-spring-boot-docker,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spring,CLdevops/gs-spring-boot-docker,4,41,1,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0
spring,gsethgit/gs-spring-boot-docker,1,1,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
spring,damadei/gs-spring-boot-docker,1,13,0,14,12,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
spring,amsarabia/gs-spring-boot-docker,0,4,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
spring,AntonPalamarchuk/gs-spring-boot-docker,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
spring,almerico/gs-spring-boot-docker,2,5,0,7,3,0,0,0,0,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0
spring,janoulle/gs-spring-boot-docker,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
spring,Niahm/gs-spring-boot-docker,0,0,18,18,2,2,2,1,1,0,2,0,0,1,0,1,0,0,8,1,1,0,0,0
spring,helmbold/gs-spring-boot-docker,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0
spring,davidmirallesstarshot/gs-spring-boot-docker,1,5,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
spring,sainag9/gs-spring-boot-docker,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
spring,wely/gs-spring-boot-docker,2,4,0,6,0,0,0,0,0,0,0,0,0,2,0,0,0,0,4,0,0,0,0,0
spring,kingzuo/gs-spring-boot-docker,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
spring,TanmoyChanda/gs-spring-boot-docker,2,3,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
spring,micles123/gs-spring-boot-docker,1,5,22,28,3,3,3,4,2,0,2,0,0,1,1,1,0,0,10,2,2,0,0,0
spring,bmangalaganesh/gs-spring-boot-docker,0,2,14,16,2,3,3,3,1,0,0,0,0,0,0,1,0,0,5,1,3,0,0,0
spring,goanpao/gs-spring-boot-docker,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
spring,qaizar/gs-spring-boot-docker,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spring,tomekl007/gs-spring-boot-docker,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
spring,paulyuk/gs-spring-boot-docker,3,2,0,5,0,0,0,1,0,0,0,0,1,0,0,0,0,2,2,0,1,0,0,0
spring,Pamir/gs-spring-boot-docker,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
spring,pakisto/gs-spring-boot-docker,1,2,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
spring,cirazuretest/gs-spring-boot-docker,0,4,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
spring,henrybell/gs-spring-boot-docker,1,0,21,22,2,3,3,1,2,0,1,0,0,1,0,2,0,0,9,2,1,0,0,0
spring,yuwzho/gs-spring-boot-docker,2,1,0,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
spring,tonychangcheng/gs-spring-boot-docker,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
spring,rohitBaravkar/gs-spring-boot-docker,0,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
spring,testforstephen/gs-spring-boot-docker,1,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
spring,gangavh/gs-spring-boot-docker,15,0,30,45,5,6,6,3,3,0,1,0,0,0,2,3,0,0,16,3,3,0,0,0
spring,mrsteffenjo/gs-spring-boot-docker,0,1,21,22,2,3,3,1,1,0,2,0,0,1,1,1,0,0,9,1,1,0,0,0
spring,larrycl/gs-spring-boot-docker,0,11,0,11,7,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
spring,bjoernhoeferum/gs-spring-boot-docker,0,3,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
spring,arivu1000/gs-spring-boot-docker,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
spring,debgmail/gs-spring-boot-docker,0,6,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spring,shenjiang/gs-spring-boot-docker,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
spring,ctc948040/gs-spring-boot-docker,103,12,114,229,2,6,2,4,1,0,1,0,0,1,15,1,0,0,198,1,4,0,0,0
spring,ctc94/gs-spring-boot-docker,6,10,17,33,4,3,3,6,1,0,0,0,3,0,5,1,0,0,9,1,4,0,0,0
spring,nrpl/gs-spring-boot-docker,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
spring,nodejsnewbie/gs-spring-boot-docker,0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
spring,xpoveda/gs-spring-boot-docker,2,13,4,19,0,0,0,0,0,12,3,0,0,0,0,0,0,0,4,0,0,0,0,0
spring,kevto/gs-spring-boot-docker,0,5,0,5,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
spring,jcperezamin/gs-spring-boot-docker,5,24,21,50,10,11,3,14,1,0,2,0,0,1,0,1,0,0,9,2,9,0,0,0
spring,rloutlaw/gs-spring-boot-docker,0,6,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spring,diegopacheco/gs-spring-boot-docker,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
spring,macsnow/gs-spring-boot-docker,4,6,2,12,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
spring,BenRuns/gs-spring-boot-docker,0,2,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
spring,nanquanyuhao/gs-spring-boot-docker,0,11,0,11,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0
spring,microsoft/gs-spring-boot-docker,0,3,0,3,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
spring,primeyo2004/gs-spring-boot-docker,2,3,0,5,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
spring,selvasingh/gs-spring-boot-docker,0,2,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
spring,gabrielmcg/gs-spring-boot-docker,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
spring,csikosbalint/gs-spring-boot-docker,13,0,0,13,11,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
spring,benji2006/gs-spring-boot-docker,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
spring,dkuhta/gs-spring-boot-docker,0,2,5,7,0,1,1,2,0,0,0,0,0,0,0,1,0,0,2,1,2,0,0,0
spring,xscript/gs-spring-boot-docker,1,5,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
spring,ZhijunZhao/gs-spring-boot-docker,1,14,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0
spring,RavisankarCts/gs-spring-boot-docker,2,5,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0
spring,Jesse0722/gs-spring-boot-docker,10,13,0,23,1,4,0,1,0,0,0,0,0,0,0,0,0,0,17,0,1,0,0,0
spring,vsnuvardan/gs-spring-boot-docker,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
spring,philipz/gs-spring-boot-docker,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0
spring,ansumanverma/gs-spring-boot-docker,2,4,0,6,1,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0
spring,svenjohann/gs-spring-boot-docker,1,16,0,17,0,0,0,6,0,0,1,0,0,0,0,0,0,0,10,0,6,0,0,0
spring,steveratay/gs-spring-boot-docker,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
spring,suclogger/gs-spring-boot-docker,0,2,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0
spring,DaliTestGit/gs-spring-boot-docker,0,3,0,3,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
spring,sjmuniz/gs-spring-boot-docker,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spring,kpmadhan/gs-spring-boot-docker,0,5,0,5,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0
spring,henghua/gs-spring-boot-docker,0,0,18,18,2,2,2,1,1,0,2,0,0,1,0,1,0,0,8,1,1,0,0,0
spring,yangboz/gs-spring-boot-docker,0,2,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
spring,94192448/gs-spring-boot-docker,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
spring,JuHyun/gs-spring-boot-docker,2,2,0,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0
spring,ajarv/gs-spring-boot-docker,3,28,7,38,4,3,1,3,2,0,2,0,0,1,1,0,0,0,21,3,3,0,0,0
spring,ned13/gs-spring-boot-docker,0,9,0,9,1,0,0,1,0,0,0,0,0,0,0,0,0,0,7,0,1,0,0,0
spring,naragon/gs-spring-boot-docker,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
spring,mohnishbasha/gs-spring-boot-docker,1,2,0,3,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
spring,krashpanic/gs-spring-boot-docker,2,7,0,9,1,0,0,1,0,6,0,0,0,0,0,0,0,0,1,0,1,0,0,0
spring,bladnor/gs-spring-boot-docker,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0
spring,albertoclarit/gs-spring-boot-docker,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
spring,ranjeetkgupta/gs-spring-boot-docker,57,84,7,148,61,10,4,31,4,0,0,0,0,1,11,0,0,0,29,4,31,0,0,0
spring,awysza/gs-spring-boot-docker,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spring,mistigi/gs-spring-boot-docker,0,8,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spring,fortunecookiezen/gs-spring-boot-docker,5,27,8,40,7,1,1,2,1,1,2,0,0,0,6,0,0,0,19,9,2,0,0,0
spring,ezequiel-g/gs-scheduling-tasks,7,16,1,24,14,0,0,3,0,0,0,0,4,0,1,0,0,0,2,2,3,0,0,0
spring,alexowusu/gs-scheduling-tasks,1,1,11,13,2,2,2,1,1,0,0,0,0,0,0,1,0,0,4,1,1,0,0,0
spring,ppchandra/Task_06_09_2019,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
spring,jamesdavidson/quartz-scheduler-exception-repro,7,26,2,35,17,0,0,8,0,0,7,0,0,0,0,0,0,1,2,0,8,0,0,0
spring,Tr4pSt3R/gs-scheduling-tasks,3,1,0,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
spring,nazaninsbr/gs-scheduling-tasks,4,1,2,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spring,techsubodh/gs-scheduling-tasks,3,5,0,8,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spring,Basgolfer/gs-scheduling-tasks,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spring,Jenlihua/gs-scheduling-tasks,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
spring,fanshaoer/gs-scheduling-tasks,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
spring,container1616/gs-scheduling-tasks,4,8,0,12,4,0,0,0,0,0,4,0,0,0,0,0,0,0,5,0,0,0,0,0
spring,iqequal0/gs-scheduling-tasks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spring,chicagozer/gs-scheduling-tasks,7,3,0,10,7,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
spring,arkenoid/gs-scheduling-tasks,2,2,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0
spring,sagarrao/gs-scheduling-tasks,2,4,0,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0
spring,rakeshirukula/gs-maven,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
spring,codemacs/gs-maven,1,2,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0
spring,pabrah15/gs-maven,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
spring,Manikanta6737/gs-maven,2,14,0,16,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15,0,1,0,0,0
spring,mansoto8/gs-maven,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
spring,victhugo/gs-maven,1,8,0,9,5,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
spring,danibyay/gs-maven,42,26,36,104,9,4,0,6,0,0,0,0,2,0,0,0,0,0,83,0,4,0,0,0
spring,verholyak/gs-maven,3,2,2,7,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0
spring,IhorHayevskyy/gs-maven,2,3,0,5,2,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0
spring,Lora-Uroshlieva/gs-maven,2,5,1,8,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
spring,order12a/gs-maven,1,4,0,5,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
spring,IvanKolbasiuk/gs-maven,1,3,0,4,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
spring,m2i-training/gs-maven,12,1,0,13,0,0,0,0,0,0,0,0,2,0,0,0,0,0,11,0,0,0,0,0
spring,JyTosTT/gs-maven,2,1,0,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
spring,VankeService/spring-maven-demo,4,7,0,11,0,0,0,1,0,0,2,0,0,0,7,0,0,0,1,0,1,0,0,0
spring,rmartinez-rincones/gs-maven,1,2,0,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
spring,alvarolmedo/gs-maven,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
spring,Sambi-hub/gs-maven,0,2,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
spring,tatnaranjo/gs-maven,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spring,madhavi-reddy24/gs-maven,18,0,15,33,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0
spring,snehalkulki/gs-maven,2,0,1,3,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
spring,QuerQue/gs-maven,1,7,0,8,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
spring,arvindh-mani/gs-maven,1,2,0,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
spring,vmaathini/gs-maven,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
spring,AnishAnil/gs-maven,3,0,0,3,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
spring,RaviKumar1159/gs-maven,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
spring,tonysfng/gs-maven,0,3,0,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
spring,imsunilkulkarni/gs-maven,17,0,0,17,5,0,0,2,0,0,2,0,1,1,0,2,0,0,4,0,2,0,0,0
spring,airvin/gs-maven,2,3,0,5,2,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
spring,Todd-Thomas/gs-maven,1,2,0,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
spring,rijarami/gs-maven,1,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
spring,nikhilakudikala/gs-maven,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
spring,vnukala2008/gs-maven,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
spring,pavants52/gs-maven,2,30,1,33,14,0,0,9,0,0,0,0,3,0,0,0,0,0,7,0,9,0,0,0
spring,russest3/gs-maven,0,2,12,14,2,2,2,3,0,0,1,0,0,0,0,1,0,0,3,0,3,0,0,0
spring,sravyamaridi/gs-maven,0,3,0,3,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0
spring,saikishore44/gs-maven,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
spring,Buzzardo/gs-maven,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
spring,titusn/gs-maven,2,36,7,45,2,1,1,1,0,0,0,0,0,0,0,1,0,0,39,0,1,0,0,0
spring,sh88/gs-maven,0,7,0,7,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
spring,chellakarthik24/gs-maven,3,0,3,6,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4,0,0,0,0,0
spring,dkhode/gs-maven,0,2,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
spring,junpengl/gs-maven,0,0,16,16,3,2,2,1,0,0,2,0,1,1,0,1,0,0,3,0,1,0,0,0
spring,TimPerry1994/gs-maven,1,9,1,11,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0
spring,sharadvishe/gs-maven,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
spring,chaitu88a/gs-maven,0,2,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
spring,roger8849/gs-maven,1,2,0,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
spring,UdayKumarNettem/gs-maven,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
spring,vga-rb/gs-maven,3,0,3,6,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
spring,miltonsiqueira/gs-maven,0,2,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
spring,siva517/gs-maven,0,11,0,11,0,0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,2,0,0,0
spring,HarwinderSingh/gs-maven,0,4,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spring,sensaid/gs-maven,7,0,6,13,8,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
spring,ruchakul92/gs-maven,1,3,4,8,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0
spring,dlee0113/gs-maven,0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
spring,kevincanning/gs-maven,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spring,SirDyasi/gs-maven,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spring,Sandakahle/gs-maven,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spring,211227498/gs-maven,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spring,bonganiklaas/gs-maven,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
