framework,path,A,M,D,total_actions,java,properties,jar,xml,bat,md,adoc,yaml,txt,sh,yml,cmd,kt,json,others,build.gradle,pom.xml,travis.yml,AndroidManifest.xml,readme.md
android,peaboard/android-vision,0,2,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
android,UmairShaik7/android-vision,7,24,1,32,11,0,0,12,0,0,0,0,0,0,0,0,0,0,9,9,0,0,3,0
android,Asalmerontkd/android-vision,65,0,0,65,19,2,1,10,1,0,0,0,0,0,0,0,0,0,32,2,0,0,1,0
android,sudipbhandari126/android-vision,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
android,TonyTangAndroid/android-vision,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
android,iamBedant/android-vision,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
android,fmatosqg/android-vision,12,32,1,45,29,4,0,4,0,0,0,0,0,0,0,0,0,0,8,7,0,0,2,0
android,MaTriXy/android-vision,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
android,sirekanyan/android-vision,1,5,0,6,3,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,0
android,developer79433/android-vision,0,4,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
android,mrigankdembla/android-vision,6,0,0,6,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
android,manuelfidalgo/android,14,45,162,221,63,15,7,59,7,3,0,1,0,5,0,0,0,0,69,22,0,0,13,0
android,tobiasschuerg/android-vision,0,11,1,12,4,1,0,4,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0
android,vvvictor/android-vision,0,9,0,9,4,2,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0
android,twtrubiks/android-vision,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
android,vojtisek-michal/android-vision,0,5,0,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0
android,gcstang/android-vision,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
android,mray190/android-vision,1,2,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
android,zavidovych/android-vision,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
android,wapegomes/android-vision,0,10,0,10,6,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0
android,wax911/android-vision,88,13,0,101,26,11,4,23,4,0,0,0,0,0,0,0,0,0,33,16,0,0,4,0
android,lysrt/android-vision,0,8,1,9,3,0,0,3,0,0,0,0,0,0,0,0,0,0,4,3,0,0,1,0
android,tolmachevroman/android-vision,1,11,1,13,11,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
android,jbilbo/android-vision,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
android,stowy/android-ads,3,15,0,18,5,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0
android,GDP-ADMIN/android-ads,2,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
android,colinsung/android-ads,0,4,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0
android,osiu97/android-SpeedTracker,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
android,Buggaboo/android-SpeedTracker,1,20,0,21,3,1,0,7,0,0,0,0,0,0,0,0,0,0,10,5,0,0,4,0
android,mtinashe/android-BluetoothLeGatt,2,5,1,8,1,2,0,1,0,1,0,0,0,0,0,0,1,0,2,2,0,0,1,0
android,robot2015/android-BluetoothLeGatt,66,2,0,68,0,2,0,64,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0
android,Sungdong9Kim/android-BluetoothLeGatt,0,2,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
android,yuanhy0055/android-BluetoothLeGatt,2,9,0,11,3,1,0,3,0,0,0,0,0,0,0,0,0,0,4,2,0,0,2,0
android,njnu1115/android-BluetoothLeGatt,38,7,0,45,0,2,1,16,1,1,0,0,0,0,0,0,6,0,18,2,0,0,1,0
android,davPo/android-BluetoothLeGatt,0,5,0,5,1,1,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
android,vigilantmaster/android-BluetoothLeGatt,1435,2,0,1437,32,6,1,341,0,0,0,0,5,0,0,0,0,125,927,1,0,0,4,0
android,noah565/android-BluetoothLeGatt,2,4,0,6,1,1,0,1,0,0,0,0,0,0,0,0,0,0,3,1,0,0,1,0
android,ankitshubham97/android-BluetoothLeGatt,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
android,wwagner4/android-BluetoothLeGatt,2,4,0,6,1,1,0,1,0,0,0,0,0,0,0,0,0,0,3,1,0,0,1,0
android,ChensStudio/android-BluetoothLeGatt,1676,827,771,3274,44,9,59,660,0,0,0,0,39,0,0,0,0,259,2204,5,0,0,39,0
android,barmi/android-BluetoothLeGatt,0,7,0,7,2,1,0,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
android,markovcorp/android-BluetoothLeGatt,0,7,0,7,3,1,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
android,PeRiJeY/android-BluetoothLeGatt,7,7,6,20,6,4,0,1,0,0,0,0,0,0,0,0,0,0,9,4,0,0,1,0
android,SamuelBrucksch/android-BluetoothLeGatt,1,2,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
android,peter-z-wang/Taktil,2853,3460,1064,7377,184,18,415,820,0,0,0,0,205,0,0,0,0,368,5547,2,0,0,60,0
android,marioCropx/android-BluetoothLeGatt,6,15,9,30,8,1,0,18,0,0,0,0,0,0,0,0,0,0,3,2,0,0,2,0
android,CuvertEngineering/android-BluetoothLeGatt,46,29,1,76,14,1,0,31,0,0,0,0,6,0,0,0,0,0,26,5,0,0,2,0
android,rtblife97/android-BluetoothLeGatt,1192,36,107,1335,19,4,18,394,0,0,0,0,6,0,0,0,0,124,770,1,0,0,2,0
android,Amaury-Pichon/android-BluetoothLeGatt,64,10,0,74,19,4,0,27,0,0,0,0,0,0,0,0,0,1,23,1,0,0,1,0
android,asttekin/android-BluetoothLeGatt,0,2,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
android,whacked/android-BluetoothLeGatt,4,65,4,73,41,1,0,25,0,0,0,0,0,0,0,0,0,0,6,4,0,0,5,0
android,aystshen/android-BluetoothLeGatt,1,3,0,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0
android,kauefontes/android-BluetoothLeGatt,1192,11,408,1611,14,4,86,281,0,0,0,0,7,0,0,0,0,127,1092,2,0,0,1,0
android,robert-acklin-smo-pna/android-BluetoothLeGatt,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
android,baxterai/android-BluetoothLeGatt,0,7,0,7,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
android,tryuan99/android-ble-scum,7,51,6,64,33,1,0,37,0,3,0,2,0,0,0,0,0,0,19,6,0,0,3,0
android,ChangLoveXie/android-BluetoothLeGatt,2,7,0,9,5,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
android,paulpv/android-BluetoothLeGatt,4,12,0,16,6,1,0,4,0,0,0,0,0,0,0,0,0,0,5,3,0,0,2,0
android,C01DER/Heart-Rate-Monitor-Over-Belt,0,3,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
android,navi25/android-BluetoothLeGatt,2043,177,138,2358,43,5,81,534,0,0,0,0,40,0,0,0,0,138,1517,2,0,0,18,0
android,kaveman909/android-BluetoothLeGatt,25,44,15,84,18,0,0,55,0,0,0,0,0,0,0,0,0,0,11,5,0,0,2,0
android,mwtidd/android-BluetoothLeGatt,4,6,0,10,4,0,0,2,0,0,0,0,0,0,0,0,0,0,4,1,0,0,1,0
android,benediktrauch/android-BluetoothLeGatt,1914,3,0,1917,26,3,26,321,0,0,0,0,27,0,0,0,0,126,1388,1,0,0,15,0
android,1di07g33k/android-BluetoothLeGatt,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
android,Erdk/android-BluetoothLeGatt,1,9,0,10,6,0,0,1,0,0,0,0,0,0,0,0,0,0,3,2,0,0,1,0
android,joakimeriksson/android-BluetoothLeGatt,0,3,0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
android,Mokui/android-BluetoothLeGatt,1,4,0,5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3,1,0,0,1,0
android,naymushin/android-BluetoothLeGatt,20,6,0,26,3,1,0,19,0,0,0,0,0,0,0,0,0,0,3,1,0,0,1,0
android,davidosan/android-BluetoothLeGatt,4,4,0,8,2,1,0,1,0,0,0,0,0,0,0,0,0,0,4,1,0,0,1,0
android,NCookies/android-BluetoothLeGatt,1,29,0,30,21,1,0,6,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,0
android,adayem/android-BluetoothLeGatt,1,9,0,10,2,0,0,5,0,1,0,0,0,0,0,0,0,0,2,1,0,0,1,0
android,ThanosFisherman/android-BluetoothLeGatt,1,4,0,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3,2,0,0,1,0
android,businesstek/android-BluetoothLeGatt,0,2,7,9,1,1,1,0,0,1,0,2,0,0,0,0,0,0,3,0,0,0,0,0
android,fmatosqg/android-BluetoothLeGatt,1,2,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
android,blueflybee/android-BluetoothLeGatt,0,6,0,6,3,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
android,Klagopsalmer/android-BluetoothLeGatt,1,7,0,8,4,0,0,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
android,alfredomrh/android-BluetoothLeGatt,16,1,0,17,0,0,0,14,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0
android,sr8935/android-BluetoothLeGatt,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
android,vichid/android-BluetoothLeGatt,1,7,0,8,3,1,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0
android,kevinvane/android-BluetoothLeGatt,13,10,0,23,3,1,0,11,0,1,0,0,0,0,0,0,0,0,7,1,0,0,1,0
android,kimnh/android-BluetoothLeGatt,1892,121,6,2019,24,8,30,834,0,0,0,0,27,0,0,0,0,137,959,1,0,0,30,0
android,hammmmy/android-BluetoothLeGatt,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
android,aelillie/android-BluetoothLeGatt,1,5,0,6,2,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0
android,leelai/android-BluetoothLeGatt,1,2,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
android,PaulDoreeDesign/android-SmartGattLib-Example,1,3,1,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0
android,MarkusSchulze/android-BluetoothLeGatt,19,4,0,23,1,1,0,20,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
android,ethanp/android-BluetoothLeGatt,2,11,0,13,8,1,0,3,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0
android,jimdgit/android-BluetoothLeGatt,16,7,0,23,3,1,2,13,0,0,0,0,0,0,0,0,0,0,4,1,0,0,1,0
android,TokenChen/android-BluetoothLeGatt,18,10,0,28,5,0,0,17,0,0,0,0,0,0,0,0,0,0,6,2,0,0,1,0
android,OumaSyuu/android-BluetoothLeGatt,4,6,0,10,6,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0
android,geekarist/android-BluetoothLeGatt,1,2,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
android,JackFan-Z/android-BluetoothLeGatt,1,6,0,7,2,1,0,2,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0
android,dzwiedziu-nkg/android-BluetoothLeGatt,1,4,0,5,1,1,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0
android,zhenbeiju/android-BluetoothLeGatt,1389,98,0,1487,15,5,13,453,0,0,0,0,10,0,0,0,0,128,863,1,0,0,15,0
android,scottyab/android-BluetoothLeGatt,2,3,0,5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3,1,0,0,1,0
android,anlif/android-BluetoothLeGatt,8,12,7,27,2,3,0,15,0,1,0,0,0,0,0,0,0,0,6,3,0,0,1,0
android,xygroup/android-SmartGattLib-Example,1,3,1,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0
android,linuxfor/android-SmartGattLib-Example,1,3,1,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0
android,diewland/android-BluetoothLeGatt,0,9,0,9,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
android,jairook/android-BluetoothLeGatt,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
android,lukacstomi91/android-SmartGattLib-Example,1,3,1,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0
android,thomaslg/android-BLEAudio,15,38,3,56,23,0,0,20,0,2,0,2,0,0,0,0,0,0,14,2,0,0,3,0
android,cesine/android-BluetoothLeGatt,1,6,0,7,4,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
android,cmonr/uBristleBot-AndroidApp,1026,84,1031,2141,71,0,28,955,0,0,0,0,22,0,0,0,0,0,1066,6,0,0,36,0
android,kvyu168/android-BluetoothLeGatt,12,0,40,52,4,1,1,24,1,3,0,2,0,0,0,0,0,0,16,2,0,0,1,0
android,tfKamran/android-BluetoothLeGatt,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
android,n9986/android-BluetoothLeGatt,0,3,0,3,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
android,markatithinkbest/android-BluetoothLeGatt,21,13,0,34,9,0,0,22,0,0,0,0,0,0,0,0,0,0,3,1,0,0,1,0
android,hirokuma/android-BluetoothLeGatt,1,5,0,6,3,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0
android,sowd/BluetoothLeGatt_ParrotFlowerPower,0,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
android,JTrantow/android-BluetoothLeGatt,6,3,0,9,2,0,0,5,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0
android,jilianggqq/android-BluetoothLeGatt,6,4,0,10,2,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
android,lzrcm/android-BluetoothLeGatt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
android,arober11/android-BluetoothLeGatt,7,12,4,23,3,0,0,12,0,1,0,0,0,0,0,0,0,0,7,2,0,0,0,0
android,lijiancheng0614/android-BluetoothLeGatt,1,4,0,5,2,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
android,inthemedium/android-BluetoothLeGatt,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
android,TT5656/android-Camera2Raw,21,2,0,23,0,1,0,20,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0
android,StarJiao/android-Camera2Raw,1,4,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0
android,AqrLei/android-Camera2,19,103,9,131,8,0,0,19,0,3,0,0,0,0,0,0,109,0,8,7,0,0,7,0
android,werktag/android-Camera2Raw,1,3,0,4,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
android,alexvonduar/android-Camera2Raw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
android,lgyjg/android-Camera2Raw,1,3,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0
android,CallorGRP/android-Camera2Raw,796,2,0,798,18,5,2,376,0,0,0,0,2,0,0,0,0,128,296,2,0,0,4,0
android,fourwq/android-Camera2Raw,9,5,0,14,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
android,RoundSparrow/android-Camera2Raw,0,3,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
android,hywook4/android-WifiRttScan,10,100,5,115,62,0,0,38,0,0,0,0,0,0,0,0,0,2,14,5,0,0,2,0
android,Sherlokbums/android-ActionBarCompat-ShareActionProvider,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
android,mattintech/android-knoxdpc,0,3,0,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
android,Draciel/android-testdpc,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
android,sridharreddysuram123/android-testdpc,0,3,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0
android,fabiosmirmaul/android-testdpc,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
android,carl-wallace/android-testdpc,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
android,darryncampbell/android-testdpc,0,5,0,5,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
android,MaTriXy/android-testdpc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
android,ain-is/android-testdpc,1,21,0,22,20,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
android,isolatorhk/android-testdpc,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
android,sgzmd/android-testdpc,1,5,0,6,1,1,0,2,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0
android,blackelder7/android-PictureInPicture,0,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
android,5seunghoon/android-PictureInPicture,1124,4,0,1128,15,6,1,297,0,0,0,0,5,0,0,0,0,121,683,3,0,0,4,0
android,babu-kaliyamoorthy/android-PictureInPicture,1,2,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
android,huntersjq/android-PictureInPicture,1,5,0,6,0,1,0,0,0,0,0,0,0,0,0,0,2,0,3,2,0,0,0,0
android,prashant31191/android-PictureInPicture,0,3,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0
android,leftleg07/android-ActivitySceneTransitionBasic,1,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
android,zhuxiangqing/android-ActivitySceneTransitionBasic,5,4,4,13,4,1,0,1,0,0,0,0,0,0,0,0,4,0,3,2,0,0,0,0
android,WHBlueMan/android-ActivitySceneTransitionBasic,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
android,Igor755/android-Camera2Video,18,7,0,25,2,1,0,20,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0
android,superluo/android-Camera2Video,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
android,iandroids/android-Camera2Video,1,1,0,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
android,andyludeveloper/android-Camera2Video,1,6,0,7,1,2,0,1,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0
android,qvoid/android-Camera2Video,16,9,2,27,19,0,0,12,0,0,0,0,0,0,0,0,0,0,2,1,0,0,2,0
android,yaroslav-shlapak/android-Camera2Video,1,3,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0
android,lenniea/android-Camera2Video,0,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
android,kyuhyoung/android-Camera2Video,1670,4,0,1674,16,1,22,260,0,0,0,0,17,0,0,0,0,128,1230,2,0,0,13,0
android,kwmt/android-Camera2Video,0,3,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0
android,wolongalick/android-Camera2Video,16,2,0,18,0,0,0,15,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0
android,zhongwcool/android-Camera2Video,10,4,0,14,0,1,0,8,0,0,0,0,0,0,0,0,0,0,5,2,0,0,1,0
android,grf123/android-Camera2Video,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
android,stephenhuang8008/android-Camera2Video,5,3,0,8,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0
android,Kevcpro/MentAlly,2443,1271,0,3714,18,7,70,797,0,91,0,0,10,1,0,0,0,531,2190,0,0,0,5,2
android,chriscborg/android-Camera2Video,0,7,0,7,2,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0
android,alexvonduar/android-Camera2Video,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
android,readysetdev/android-Camera2Video,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
android,skynetlabz/android-Camera2Video,0,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
android,rclark1212/android-Camera2Video,8,5,0,13,0,1,0,9,0,1,0,0,0,0,0,0,0,0,2,1,0,0,1,0
android,TomTasche/doorguard.droid,0,8,4,12,3,1,0,3,0,0,0,0,0,0,0,0,0,0,5,1,0,0,1,0
android,anastasiia-kornilova/VideoSensorApi2,4,12,2,18,10,1,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,0,0,0
android,piyush6348/android-Camera2Video,1369,1,0,1370,6,5,13,615,0,0,0,0,10,0,0,0,0,127,594,0,0,0,13,0
android,cshimmin/android-Camera2Video,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
android,MacherLabs/dataCollectionAppAndroid,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
android,joseph-zhong/android-Camera2Video,5,1,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
android,lihp1603/android-Camera2Video,0,2,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
android,stqb12/android-Camera2Video,1,1,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
android,Errryx/android-Camera2Video,8,0,0,8,0,0,0,6,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
android,rkostrab/android-Camera2Video,0,2,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
android,ahmedjafri/android-Camera2Video,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
android,henvic/android-Camera2Video,3,5,0,8,4,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0
android,alexismo/android-Camera2Video,0,2,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
android,rbrune/android-Camera2Video,0,4,0,4,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
android,HushengGen/android-Camera2Video,4,4,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
android,MatthewPlewa/android-Camera2Video,102,4,0,106,4,4,6,32,0,0,0,0,4,0,0,0,0,0,56,0,0,0,5,0
android,madhavajay/android-Camera2Video,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
android,touchlab/android-Camera2Video,29,32,15,76,30,1,2,24,0,2,0,0,0,0,0,0,0,0,20,5,0,0,7,0
android,dhodge229/android-Camera2Video,94,2,0,96,4,3,6,31,0,0,0,0,1,0,0,0,0,0,51,1,0,0,6,0
android,skylew83/android-Notifications,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
android,andre-gomes-oliveira/android-Notifications,0,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0
android,xpenatan/android-Notifications,0,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0
android,cxcbupt/android-Notifications,1,3,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,0,0,0
android,luoldrigues/android-Notifications,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0
android,dmahely/android-BasicAccessibility,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
android,RaphaelCarvalho132/android-BasicAccessibility,7,11,0,18,4,0,0,10,0,0,0,0,0,0,0,0,0,0,4,4,0,0,4,0
android,ciscorucinski/android-BasicAccessibility,3,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,0
android,barrystaes/android-BasicAccessibility,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
android,niknetniko/android-XYZTouristAttractions,0,5,0,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0
android,malkaviano/android-XYZTouristAttractions,3715,915,376,5006,119,22,9,1463,0,0,0,0,95,0,0,0,109,974,2246,5,0,0,21,0
android,MaTriXy/android-XYZTouristAttractions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
android,kaicarver/android-XYZTouristAttractions,2,9,0,11,5,1,0,1,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0
android,Ericliu001/android-XYZTouristAttractions,1,4,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0
android,artBrown/android-XYZTouristAttractions,1,44,0,45,32,0,0,8,0,0,0,0,0,0,0,0,0,0,19,2,0,0,3,0
android,cs-elias-costa/android-XYZTouristAttractions,3,7,1,11,0,2,0,0,0,0,0,0,0,0,3,0,0,0,6,5,0,0,0,0
android,commons-app/ShootMe,15,27,1,43,14,1,0,1,0,2,0,0,0,0,0,0,0,0,25,8,0,0,0,0
android,colinsung/android-XYZTouristAttractions,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0
android,st-f/android-XYZTouristAttractions,2,3,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0
android,nazroll/android-XYZTouristAttractions,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
android,xpenatan/android-WearVerifyRemoteApp,0,3,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0
android,AbelDz/android-WearVerifyRemoteApp,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
android,xiaobaiHB/android-WearVerifyRemoteApp,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0
