framework,sample,full_name,archived,created_at,description,forks,language,open_issues,closed_issues,stars,subscribers,updated_at,watchers,commits,downloads,development_time
Android,googlearchive/android-BluetoothLeGatt,zBlueBird/DarkBlue,0.0,2018-11-12 07:41:37,,0.0,Java,0.0,0.0,0.0,0.0,2018-11-18 06:33:56,0.0,8.0,0.0,5.0
Android,googlearchive/android-BluetoothLeGatt,zBlueBird/weather,0.0,2019-06-03 11:17:33,,0.0,Java,0.0,0.0,0.0,0.0,2019-06-03 11:26:43,0.0,1.0,0.0,0.0
Android,googlearchive/android-BluetoothLeGatt,HYVincent/BluetoothDemo,0.0,2017-09-21 07:36:09,,0.0,Java,0.0,0.0,0.0,1.0,2017-09-21 07:37:24,0.0,2.0,0.0,0.0
Android,googlearchive/android-BluetoothLeGatt,HYVincent/GoogleBleApi,0.0,2018-04-11 06:20:06,,0.0,Java,0.0,0.0,0.0,1.0,2018-04-11 06:21:53,0.0,2.0,0.0,0.0
Android,googlearchive/android-BluetoothLeGatt,Yasamanro/TheBreakingHand,0.0,2018-12-12 19:19:18,,0.0,Java,0.0,0.0,0.0,1.0,2019-01-06 05:18:13,0.0,22.0,0.0,24.0
Android,googlearchive/android-BluetoothLeGatt,yxuan1996/BlunoBasic5,0.0,2019-04-02 06:57:09,,0.0,Java,0.0,0.0,0.0,1.0,2019-04-18 18:23:55,0.0,4.0,0.0,16.0
Android,googlearchive/android-BluetoothLeGatt,chinajames/BluetoothSmart,0.0,2017-09-22 12:33:44,,0.0,Java,0.0,0.0,0.0,1.0,2017-09-22 12:34:31,0.0,4.0,0.0,0.0
Android,googlearchive/android-BluetoothLeGatt,ZhaoShuyin/ZsyAndroid,0.0,2019-05-21 00:48:30,自行学习Demo,0.0,Java,0.0,0.0,2.0,1.0,2021-04-20 03:23:56,2.0,15.0,0.0,700.0
Android,googlearchive/android-BluetoothLeGatt,durgeshtrivedi/BluetoothLE,0.0,2019-08-28 08:23:04,Bluetooth Low Energy Peripheral and Central app,0.0,Java,0.0,0.0,0.0,1.0,2019-08-28 09:16:08,0.0,6.0,0.0,0.0
Android,googlearchive/android-BluetoothLeGatt,CCCCCoco/Android-RoadRollerUpper,0.0,2019-11-08 12:42:43,,0.0,Java,0.0,0.0,0.0,1.0,2019-11-26 17:36:17,0.0,23.0,0.0,18.0
Android,googlearchive/android-BluetoothLeGatt,l1d000/AndroidBox,0.0,2018-04-13 03:34:04,,0.0,Java,0.0,0.0,0.0,2.0,2018-04-27 09:00:39,0.0,14.0,0.0,14.0
Android,googlearchive/android-BluetoothLeGatt,l1d000/CurrentBLEGatt,0.0,2018-03-28 08:34:44,,0.0,Java,0.0,0.0,0.0,2.0,2018-04-13 03:39:54,0.0,9.0,0.0,15.0
Android,googlearchive/android-CustomChoiceList,Leekyuhwa/android-CustomChoiceList-master,0.0,2015-05-29 09:52:37,,0.0,Java,0.0,0.0,1.0,1.0,2015-07-06 09:32:53,1.0,3.0,0.0,37.0
Android,googlearchive/android-CustomChoiceList,leerduo/ImmersiveMode,0.0,2015-07-01 13:03:39,All details see http://chenfuduo.me,0.0,Java,0.0,0.0,0.0,2.0,2015-07-01 13:07:38,0.0,2.0,0.0,0.0
Android,googlearchive/android-CustomChoiceList,leerduo/MyDragLayout,0.0,2015-07-14 12:35:44,MyDragLayout,4.0,Java,0.0,0.0,15.0,3.0,2019-05-29 05:18:35,15.0,3.0,0.0,1414.0
Android,googlearchive/android-CustomChoiceList,leerduo/OfficialSwipeRefreshLayout,0.0,2015-06-26 14:15:36,OfficialSwipeRefreshLayout,0.0,Java,0.0,0.0,0.0,2.0,2015-06-26 14:24:35,0.0,2.0,0.0,0.0
Android,googlearchive/android-CustomChoiceList,leerduo/RecyclerViewDemo,0.0,2015-10-15 17:00:25,,0.0,Java,0.0,0.0,0.0,2.0,2015-10-15 17:01:44,0.0,1.0,0.0,0.0
Android,googlearchive/android-CustomChoiceList,leerduo/thinking,0.0,2015-06-18 15:36:32,,4.0,Java,0.0,0.0,1.0,2.0,2019-03-18 02:56:00,1.0,33.0,0.0,1368.0
Android,googlearchive/android-CustomChoiceList,therajanmaurya/Networking-Tool,0.0,2015-09-20 16:32:47,Android Networking-Tool,1.0,Java,0.0,0.0,2.0,0.0,2017-12-24 00:12:05,2.0,18.0,0.0,825.0
Android,googlearchive/android-HorizontalPaging,morristech/GapTap,0.0,2013-10-16 13:41:45,"My ""GapTap"" app for HackedIO",0.0,Java,0.0,0.0,0.0,0.0,2015-02-27 12:44:51,0.0,4.0,0.0,498.0
Android,googlearchive/android-NetworkConnect,vmanja16/Ticker,0.0,2017-11-21 08:28:57,Small Android Application to check price of a given ticker symbol.,0.0,Java,0.0,0.0,0.0,1.0,2018-12-02 21:09:11,0.0,7.0,0.0,376.0
Android,googlearchive/android-NetworkConnect,Anplus/COMP4342,0.0,2018-03-01 13:38:12,,0.0,Java,0.0,0.0,0.0,2.0,2018-03-22 06:47:46,0.0,10.0,0.0,20.0
Android,googlearchive/android-SwipeRefreshMultipleViews,aaaliua/News-Material-Design,0.0,2014-11-03 11:47:01,,0.0,Java,0.0,0.0,0.0,2.0,2015-01-08 04:13:44,0.0,24.0,0.0,65.0
Android,googlearchive/android-SwipeRefreshMultipleViews,aaaliua/project_open,0.0,2014-12-22 01:30:44,,0.0,Java,0.0,0.0,3.0,2.0,2016-12-18 05:45:25,3.0,3.0,0.0,727.0
Android,googlearchive/android-SwipeRefreshMultipleViews,chentao0707/SimplifyReader,0.0,2015-08-17 08:22:53,一款基于Google Material Design设计开发的Android客户端，包括新闻简读，图片浏览，视频爽看 ，音乐轻听以及二维码扫描五个子模块。项目采取的是MVP架构开发，由于还是摸索阶段，可能不是很规范。但基本上应该是这么个套路，至少我个人认为是这样的~恩，就是这样的！,1655.0,Java,41.0,58.0,4576.0,255.0,2022-03-28 17:28:58,4576.0,46.0,0.0,2415.0
Android,googlearchive/android-SwipeRefreshMultipleViews,shts/KeyakiFeed,0.0,2015-11-30 14:54:59,keyakizaka46 blog reader,1.0,Java,6.0,17.0,2.0,2.0,2021-01-03 18:59:31,2.0,149.0,0.0,1861.0
Android,googlearchive/android-SwipeRefreshMultipleViews,shts/NogiFeed,0.0,2014-08-10 14:58:57,nogizaka46 blog rss reader,9.0,Java,7.0,10.0,7.0,2.0,2020-11-01 13:29:57,7.0,259.0,0.0,2274.0
Android,googlearchive/android-SwipeRefreshMultipleViews,ksy5662/abs_vpi,0.0,2012-08-31 02:11:37,actionbarsherlock + viewpagerindicator,3.0,Java,0.0,0.0,1.0,2.0,2013-10-04 22:44:16,1.0,1.0,0.0,399.0
Android,googlearchive/android-SwipeRefreshMultipleViews,pandabo1985/OpenSource_Study,0.0,2014-04-05 04:23:04,,0.0,Java,0.0,0.0,1.0,1.0,2014-07-02 01:56:47,1.0,14.0,0.0,87.0
Android,googlearchive/android-SwipeRefreshMultipleViews,eclipsegst/we-tweet,0.0,2016-08-15 02:51:37,,0.0,Java,1.0,0.0,0.0,2.0,2019-01-19 01:54:59,0.0,6.0,0.0,886.0
Android,googlearchive/android-SwipeRefreshMultipleViews,fuqiang915/xkjdemos,0.0,2014-10-17 01:59:37,,0.0,Java,0.0,0.0,0.0,1.0,2016-06-08 13:05:14,0.0,5.0,0.0,600.0
Android,googlearchive/android-SwipeRefreshMultipleViews,android-cjj/EasyView,0.0,2015-05-08 01:21:52,A simple view like cardView,4.0,Java,0.0,0.0,11.0,3.0,2019-06-05 11:57:55,11.0,4.0,0.0,1489.0
Android,googlearchive/android-SwipeRefreshMultipleViews,kingslou/ItsNew,0.0,2015-03-23 01:57:18,jsoup学习,0.0,Java,0.0,0.0,0.0,1.0,2015-03-23 09:11:00,0.0,7.0,0.0,0.0
Android,googlearchive/android-SwipeRefreshMultipleViews,jozn/iGap-Android,0.0,2017-02-20 21:04:04,Source code of iGap Messenger for Android ,0.0,Java,0.0,0.0,1.0,2.0,2021-07-02 21:33:42,1.0,2.0,0.0,1593.0
Android,googlearchive/android-SwipeRefreshMultipleViews,HolenZhou/PullRecyclerView,0.0,2016-12-26 07:48:40,简单实用的Android下拉刷新和上拉加载控件PullRecyclerView,3.0,Java,1.0,0.0,29.0,3.0,2022-02-22 15:11:59,29.0,17.0,0.0,1884.0
Android,googlearchive/android-SwipeRefreshMultipleViews,GinRyan/MySnippetRepo,0.0,2012-11-16 10:37:25,零零碎碎的代码碎片,28.0,Java,0.0,0.0,33.0,7.0,2018-09-25 06:42:18,33.0,46.0,0.0,2138.0
Android,googlearchive/android-SwipeRefreshMultipleViews,Sogrey/SogreyLib,0.0,2018-08-01 11:02:57,自用框架（正在完善中....）,0.0,Java,0.0,0.0,0.0,2.0,2018-10-17 09:21:22,0.0,9.0,0.0,76.0
Android,googlearchive/android-BluetoothChat,fanntone/BluetoothChat,0.0,2015-01-27 09:24:38,Form android studio,1.0,Java,0.0,0.0,0.0,0.0,2015-01-27 09:24:55,0.0,1.0,0.0,0.0
Android,googlearchive/android-BluetoothChat,BruceHurrican/studydemo,0.0,2015-09-11 17:52:39,"自己用的学习笔记,personal study demo",0.0,Java,0.0,0.0,0.0,1.0,2015-09-13 03:34:02,0.0,90.0,0.0,1.0
Android,googlearchive/android-BluetoothChat,noirmist/Bluetooth-Sensor-Transmitter,0.0,2016-07-16 22:44:28,,0.0,Java,0.0,0.0,0.0,1.0,2016-07-16 23:10:10,0.0,8.0,0.0,0.0
Android,googlearchive/android-BluetoothChat,xinyer/blechat-lib,0.0,2017-12-15 08:21:01,,2.0,Java,0.0,1.0,0.0,2.0,2017-12-15 08:22:57,0.0,7.0,0.0,0.0
Android,googlearchive/android-BluetoothChat,prashant31191/Android-SqlLite,0.0,2017-12-15 05:19:40,,0.0,Java,0.0,0.0,1.0,1.0,2018-07-06 14:46:50,1.0,19.0,0.0,203.0
Android,googlearchive/android-BluetoothChat,AndroidWuXiang/BluetoothChat,0.0,2016-10-27 13:07:05,Communication between Bluetooth,0.0,Java,0.0,0.0,0.0,1.0,2016-10-27 13:07:13,0.0,3.0,0.0,0.0
Android,googlearchive/android-BluetoothChat,zhiaixinyang/BlogStudy,0.0,2017-12-12 00:14:33,,0.0,Java,0.0,0.0,0.0,1.0,2017-12-12 00:15:00,0.0,24.0,0.0,0.0
Android,googlearchive/android-BluetoothChat,treason258/TreLibrary,0.0,2016-08-01 08:31:08,项目集：根据需求写的一些小DEMO，以及基于网上开源项目的二次开发,0.0,Java,8.0,2.0,0.0,1.0,2021-10-15 07:30:19,0.0,611.0,0.0,1900.0
Android,googlearchive/android-BluetoothChat,nitesh2104/DataDashboard,0.0,2017-01-05 03:10:16,Android Dashboard to Display the graphs generated using the sample data obtained by self rotating solar panels,0.0,Java,0.0,0.0,1.0,1.0,2019-02-03 22:25:07,1.0,38.0,0.0,759.0
Android,googlearchive/android-BluetoothChat,rookielord/TestProject,0.0,2015-08-26 06:41:09,,0.0,Java,0.0,0.0,0.0,1.0,2015-08-26 06:42:33,0.0,21.0,0.0,0.0
Android,googlearchive/android-BluetoothChat,akashjpro/TestBluetooth,0.0,2017-08-27 23:20:22,TestBluetooth,0.0,Java,0.0,0.0,0.0,0.0,2017-08-27 23:20:47,0.0,4.0,0.0,0.0
Android,googlearchive/android-BluetoothChat,CristianoLi/BluetoothTest,0.0,2018-02-01 03:47:50,蓝牙通讯，WiFi连接,1.0,Java,0.0,0.0,3.0,1.0,2021-04-09 13:40:25,3.0,5.0,0.0,1163.0
Android,googlearchive/android-BluetoothChat,dk000000000/Veeb,0.0,2018-01-26 02:37:50,,0.0,Java,0.0,22.0,0.0,2.0,2019-10-24 17:23:32,0.0,63.0,0.0,636.0
Android,googlearchive/android-BluetoothChat,ZHBoy/bluetooth,0.0,2018-04-02 09:42:42,蓝牙点对点聊天功能，蓝牙搜索、连接、通信,0.0,Java,0.0,0.0,3.0,2.0,2019-11-15 09:36:43,3.0,1.0,0.0,591.0
Android,googlearchive/android-BluetoothChat,djoly42/android-chat-bluetooth,0.0,2018-04-01 22:52:54,android-bluetooth-connection-example,0.0,Java,0.0,0.0,0.0,1.0,2020-01-16 13:36:49,0.0,3.0,0.0,654.0
Android,googlearchive/android-BluetoothChat,djoly42/car-android-app-panel,0.0,2018-04-01 23:00:27,projet parrot panel side,1.0,Java,0.0,0.0,0.0,3.0,2020-01-16 13:36:49,0.0,12.0,0.0,654.0
Android,googlearchive/android-BluetoothChat,djoly42/road-sign-detection,0.0,2018-04-06 07:49:07,android app,2.0,Java,0.0,0.0,6.0,5.0,2021-05-26 09:06:03,6.0,27.0,0.0,1146.0
Android,googlearchive/android-BluetoothChat,konatsup/AndroidRPG,0.0,2018-04-21 10:20:32,,0.0,Java,0.0,0.0,0.0,0.0,2018-07-03 13:38:54,0.0,30.0,0.0,73.0
Android,googlearchive/android-BluetoothChat,liuzhao1006/Bluetoothss,0.0,2020-08-03 15:14:05,,0.0,Java,0.0,0.0,0.0,1.0,2020-08-03 15:14:44,0.0,1.0,0.0,0.0
Android,googlearchive/android-BluetoothChat,cereuz/android-BluetoothChat,0.0,2018-06-11 06:45:52,used  Google  Demo,0.0,Java,0.0,0.0,0.0,1.0,2018-06-11 07:02:01,0.0,1.0,0.0,0.0
Android,googlearchive/android-BluetoothChat,Traceless2016/BluetoothCarDemo,0.0,2018-04-26 00:26:18,这是一个蓝牙小车的控制界面，未来将不仅仅控制蓝牙小车，它将拥有更多的功能！！,0.0,Java,0.0,0.0,1.0,0.0,2018-05-24 06:07:12,1.0,2.0,0.0,28.0
Android,googlearchive/android-BluetoothChat,hendrawd/drag-fast-scroller-test,0.0,2017-06-19 08:38:28,,0.0,Java,0.0,0.0,0.0,1.0,2017-06-19 08:42:26,0.0,3.0,0.0,0.0
Android,googlearchive/android-BluetoothChat,bloomlj/wildrobot,0.0,2013-07-18 11:35:50,wildrobot,0.0,Java,0.0,0.0,2.0,1.0,2021-09-27 08:51:15,2.0,5.0,0.0,2992.0
Android,googlearchive/android-BluetoothChat,taynanbonaldo/WrappedBluetoothMessage,0.0,2018-10-05 16:16:52,Android-BluetoothChat sample wrapped to a library for purpose to simplify message exchange between devices over bluetooth. ,1.0,Java,0.0,0.0,0.0,1.0,2019-03-25 19:36:45,0.0,25.0,0.0,171.0
Android,googlearchive/android-BluetoothChat,MrXiong/BluetoothChat,0.0,2019-07-16 11:58:11,Android 蓝牙聊天，官网demo保存一波，权限申请暂忽略，正式项目6.0+的需要加权限申请,2.0,Java,0.0,0.0,0.0,1.0,2021-03-04 15:51:53,0.0,4.0,0.0,597.0
Android,googlearchive/android-BluetoothChat,MrXiong/ISocket,0.0,2019-08-05 10:52:16,https://blog.csdn.net/wenzhi20102321/article/details/52620323 (简易单人多人聊天),0.0,Java,0.0,0.0,0.0,2.0,2019-08-12 04:31:57,0.0,3.0,0.0,6.0
Android,googlearchive/android-BluetoothChat,xsthunder/dog-watcher-dog,0.0,2018-12-18 02:28:27,,0.0,Java,0.0,0.0,0.0,1.0,2019-01-06 13:36:17,0.0,33.0,0.0,19.0
Android,googlearchive/android-BluetoothChat,xsthunder/dog-watcher-owner,0.0,2018-12-18 02:30:08,,0.0,Java,0.0,0.0,0.0,1.0,2018-12-26 05:34:14,0.0,28.0,0.0,8.0
Android,googlearchive/android-BluetoothChat,manniru/IGRWalletPrinter,0.0,2020-11-20 11:19:14,IGR Wallet Blutooth Printer,0.0,Java,0.0,0.0,1.0,1.0,2022-02-01 17:57:42,1.0,2.0,0.0,438.0
Android,googlearchive/android-BluetoothChat,samfoucart/BluetoothConnectionDemo,0.0,2019-04-07 00:58:34,Demo of Bluetooth Connectivity while app doesn't listen,0.0,Java,0.0,0.0,0.0,0.0,2019-04-09 05:41:34,0.0,2.0,0.0,2.0
Android,googlearchive/android-BluetoothChat,samfoucart/oueecs_SpectralDataViewer,0.0,2019-04-07 00:50:49,This application is used to collect data from the service running on a raspberry pi connected to a USB2000 spectrometer.,1.0,Java,0.0,0.0,1.0,1.0,2020-11-27 04:38:58,1.0,47.0,0.0,600.0
Android,googlearchive/android-BluetoothChat,zhu-dev/ClassicBluetooth,0.0,2019-05-14 05:28:40,ClassicBluetooth Demo,0.0,Java,0.0,0.0,0.0,1.0,2019-05-15 09:13:01,0.0,1.0,0.0,1.0
Android,googlearchive/android-BluetoothChat,vlzware/AKAD_BEDEN,0.0,2018-09-13 04:47:35,Assignments und andere Arbeiten zum Studium,0.0,Java,0.0,0.0,0.0,1.0,2021-11-15 08:02:26,0.0,33.0,0.0,1159.0
Android,googlearchive/android-BluetoothChat,weimingtom/ohwada,0.0,2015-11-19 19:45:08,Automatically exported from code.google.com/p/ohwada,0.0,Java,0.0,0.0,0.0,0.0,2015-11-19 19:48:37,0.0,125.0,0.0,0.0
Android,googlearchive/android-BluetoothChat,why2/bluetooth,0.0,2019-09-11 09:01:11,google bluetooth chat,0.0,Java,0.0,0.0,0.0,2.0,2019-09-11 09:05:16,0.0,18.0,0.0,0.0
Android,googlearchive/android-MessagingService,prashant31191/tcpip-android,0.0,2017-06-05 11:09:50,,0.0,Java,0.0,0.0,0.0,1.0,2017-06-05 12:18:26,0.0,20.0,0.0,0.0
Android,googlearchive/android-MessagingService,andrewpedia/android-MessagingService,0.0,2021-12-06 06:26:38,,0.0,Java,0.0,0.0,0.0,1.0,2021-12-06 06:30:07,0.0,31.0,0.0,0.0
Android,googlearchive/android-nearby,pjwelcome/GDGBeacons,0.0,2017-01-10 21:44:29,Demo of how to use the Nearby API Android,3.0,Java,0.0,0.0,6.0,1.0,2019-11-22 14:48:39,6.0,7.0,0.0,1045.0
Android,googlearchive/android-nearby,twhetzel/android-nearby,0.0,2016-02-10 18:49:25,Sample code from https://github.com/googlesamples/android-nearby to test the Nearby API.,0.0,Java,0.0,0.0,0.0,1.0,2016-02-10 19:02:10,0.0,2.0,0.0,0.0
Android,googlearchive/android-nearby,adithya321/Nearby-Playground,0.0,2017-02-01 21:27:50,,0.0,Java,0.0,0.0,0.0,1.0,2017-02-01 23:33:23,0.0,5.0,0.0,0.0
Android,googlearchive/android-nearby,daviek19/connections,0.0,2017-11-30 19:43:29,,0.0,Java,0.0,0.0,0.0,0.0,2017-11-30 19:47:32,0.0,2.0,0.0,0.0
Android,googlearchive/android-nearby,m3ftah/NearbyTest,0.0,2018-02-13 10:38:31,Testing Android Nearby P2P connections,0.0,Java,0.0,0.0,1.0,2.0,2021-07-04 21:42:19,1.0,18.0,0.0,1237.0
Android,googlearchive/android-nearby,zossli/nearby-sender,0.0,2017-12-03 17:09:25,,0.0,Java,0.0,2.0,0.0,1.0,2018-01-15 10:56:33,0.0,32.0,0.0,42.0
Android,googlearchive/android-nearby,ConnerV42/wifi-direct-android-communication,0.0,2019-10-07 03:21:55,Off the grid communication and file sharing Android mobile application written in Java that uses bluetooth and Wi-Fi Direct technology to create a mesh network,3.0,Java,1.0,0.0,4.0,4.0,2022-02-26 13:30:45,4.0,228.0,0.0,873.0
Android,googlearchive/android-nearby,andresgarbio/Smokio,0.0,2020-01-19 19:19:30,,0.0,Java,0.0,0.0,0.0,1.0,2020-01-26 12:20:24,0.0,4.0,0.0,6.0
Android,googlearchive/android-nearby,andresgarbio/Smokio-user,0.0,2020-01-26 11:31:23,USer version for the Smokio App,0.0,Java,0.0,0.0,0.0,2.0,2020-01-30 06:02:00,0.0,30.0,0.0,3.0
Android,googlearchive/android-BeamLargeFiles,JoshuaWongCHN/DragAndDropDemo,0.0,2019-02-24 11:28:30,,0.0,Java,0.0,0.0,0.0,2.0,2019-02-24 12:33:02,0.0,3.0,0.0,0.0
Android,googlearchive/android-BluetoothAdvertisements,rogerlsmith/BluetoothAdvertisements,0.0,2017-04-22 02:41:09,Google Sample,0.0,Java,0.0,0.0,0.0,1.0,2017-04-22 02:55:59,0.0,3.0,0.0,0.0
Android,googlearchive/android-BluetoothAdvertisements,itanbp/android-ble-peripheral-central,0.0,2018-01-28 12:10:23,Android Bluetooth Low Energy (BLE)  communication between server/peripheral to client/central sample,5.0,Java,0.0,0.0,7.0,2.0,2021-12-29 04:42:40,7.0,17.0,0.0,1430.0
Android,googlearchive/android-FingerprintDialog,wangxiongtao/Dawn,0.0,2017-08-02 05:25:09,,0.0,Java,0.0,0.0,0.0,0.0,2018-09-16 09:31:10,0.0,12.0,0.0,410.0
Android,googlearchive/android-FingerprintDialog,kylecheng3146/Whot,0.0,2017-09-23 13:18:21,"Base on the MVP pattern , RxJava+RxAndroid+Retrofit+UNIT TEST + UI TEST + CI .",0.0,Java,0.0,1.0,3.0,2.0,2021-12-22 07:25:12,3.0,73.0,0.0,1550.0
Android,googlearchive/android-FingerprintDialog,Sogrey/TSD,0.0,2017-03-20 06:30:10,:dog: Toast Snackbar Dialog Log,0.0,Java,0.0,0.0,0.0,2.0,2019-04-29 03:27:05,0.0,17.0,0.0,769.0
Android,googlearchive/android-FingerprintDialog,Ritesh-Kumar-4946/cairodock,0.0,2017-12-22 04:50:27,API,0.0,Java,0.0,0.0,0.0,2.0,2017-12-22 04:59:06,0.0,2.0,0.0,0.0
Android,googlearchive/android-FingerprintDialog,yangfeng1994/Android-FingerprintVerify,0.0,2018-12-19 09:13:41,🔥全网最简单方便的Android手机指纹验证与密码锁验证项目，使用极其简单的链式调用方法来获取指纹验证的实例，本库持续更新，将来准备引入更多的生物识别功能呢。,4.0,Java,2.0,3.0,42.0,0.0,2022-01-06 06:54:49,42.0,31.0,0.0,1113.0
Android,googlearchive/android-FingerprintDialog,AdamDomagalsky/keePassFingerPrint,0.0,2018-12-03 20:37:09,,0.0,Java,0.0,0.0,0.0,0.0,2018-12-03 20:57:01,0.0,2.0,0.0,0.0
Android,googlearchive/android-RuntimePermissions,YTXQOX/QRCode,0.0,2016-11-10 03:03:08,QRCode lib & demo,0.0,Java,0.0,0.0,1.0,1.0,2019-08-20 07:16:08,1.0,35.0,0.0,1013.0
Android,googlearchive/android-RuntimePermissions,liqy/QRCodeApp,0.0,2017-08-12 03:36:00,二维码扫描,0.0,Java,0.0,0.0,0.0,1.0,2017-08-12 03:36:27,0.0,2.0,0.0,0.0
Android,googlearchive/android-RuntimePermissions,firefly1126/android_permission_aspectjx,0.0,2016-05-18 06:19:23,A AOP library that process Android M permissions with aspectjx.,63.0,Java,6.0,1.0,347.0,14.0,2022-03-01 06:32:44,347.0,6.0,0.0,2113.0
Android,googlearchive/android-RuntimePermissions,yixiaolunhui/AndroidScanQRcode,0.0,2016-11-02 09:34:27,android扫描二维码,1.0,Java,0.0,0.0,15.0,1.0,2018-10-29 17:11:20,15.0,5.0,0.0,726.0
Android,googlearchive/android-RuntimePermissions,GinRyan/DakraZxing,0.0,2016-05-25 02:26:15,二维码扫描,0.0,Java,0.0,0.0,0.0,2.0,2018-05-19 15:25:31,0.0,10.0,0.0,724.0
Android,googlearchive/android-RuntimePermissions,hustjs/PermissionRequestDemo,0.0,2016-09-04 11:28:44,Android 6.0 Requesting Permissions Demo,0.0,Java,0.0,0.0,0.0,2.0,2016-09-04 11:34:32,0.0,9.0,0.0,0.0
Android,googlearchive/android-RuntimePermissions,wzqjava/WzqTest,0.0,2018-11-22 03:46:57,"android 常用技术积累,里面有几十个小demo,都是面试需要掌握的技术点",0.0,Java,0.0,0.0,1.0,1.0,2021-06-11 08:10:22,1.0,36.0,0.0,932.0
Android,googlearchive/android-RuntimePermissions,HotBloodMan/First,0.0,2017-09-18 09:45:55,,0.0,Java,0.0,0.0,0.0,1.0,2017-09-18 09:47:26,0.0,3.0,0.0,0.0
Android,googlearchive/android-RuntimePermissions,Coder-DanielHan/AndroidTrainingSample,0.0,2018-01-15 03:18:27,,0.0,Java,0.0,0.0,0.0,2.0,2018-01-15 03:19:24,0.0,2.0,0.0,0.0
Android,googlearchive/android-RuntimePermissions,shuijilove/ZXingCodeDemo,0.0,2017-05-08 05:33:31,基于zxing的二维码扫描，速度快，界面美观，可以自定义,8.0,Java,0.0,0.0,37.0,3.0,2021-11-28 15:15:58,37.0,5.0,0.0,1665.0
Android,googlearchive/android-RuntimePermissions,wangrling/approjects,0.0,2018-12-01 11:34:27,App projects,0.0,Java,0.0,0.0,1.0,1.0,2019-04-22 08:36:38,1.0,39.0,0.0,141.0
Android,googlearchive/android-ActiveNotifications,hzh-romens/Health,0.0,2017-06-15 02:59:49,,0.0,Java,0.0,0.0,0.0,1.0,2017-06-15 03:27:43,0.0,739.0,0.0,0.0
Android,googlearchive/android-DirectShare,Piashsarker/DirectShareForMarshmallow,0.0,2016-12-24 21:25:49,Driect Share Option For Marshmallow Device. Minimum Api Level 21,0.0,Java,0.0,0.0,0.0,2.0,2016-12-24 21:30:14,0.0,1.0,0.0,0.0
Android,googlearchive/android-DirectShare,mohanrajsambath/android-DirectShare-1,0.0,2018-12-14 07:25:37,,0.0,Java,0.0,0.0,0.0,1.0,2019-02-06 05:38:00,0.0,12.0,0.0,53.0
Android,googlearchive/android-MidiSynth,philburk/android-midisuite,0.0,2015-10-13 22:51:38,Android MIDI test programs and examples.,47.0,Java,12.0,60.0,122.0,11.0,2022-03-20 19:52:29,122.0,95.0,0.0,2349.0
Android,googlearchive/android-MidiSynth,kshoji/Android-MIDI-API-backports,0.0,2015-05-29 03:17:01,Android M's MIDI API backporting for older Android,1.0,Java,1.0,0.0,3.0,4.0,2019-07-12 15:34:34,3.0,4.0,0.0,1505.0
Android,googlearchive/android-AsymmetricFingerprintDialog,caojunJackson/LockLibs,0.0,2017-04-12 08:19:48,this is a lock library,0.0,Java,0.0,0.0,1.0,1.0,2017-04-12 08:20:25,1.0,1.0,0.0,0.0
Android,googlearchive/android-AsymmetricFingerprintDialog,goghtsui/GankTea,0.0,2017-01-06 09:51:07,GankTea,0.0,Java,0.0,0.0,0.0,1.0,2017-01-06 10:12:14,0.0,12.0,0.0,0.0
Android,googlearchive/android-MultiWindowPlayground,androidmalin/DisplayingBitmaps,0.0,2016-04-30 08:42:28,A mirror of google training displaying-bitmaps sample,0.0,Java,0.0,0.0,3.0,0.0,2016-05-03 00:44:17,3.0,2.0,0.0,2.0
Android,googlearchive/android-MultiWindowPlayground,Loic83/multiWindow-Api24,0.0,2016-09-29 12:34:58,,0.0,Java,0.0,0.0,0.0,2.0,2016-09-29 12:35:12,0.0,4.0,0.0,0.0
Android,googlearchive/android-MultiWindowPlayground,xiaoyangperfect/DisplayingBitmaps,0.0,2017-01-24 08:47:01,,0.0,Java,0.0,0.0,0.0,1.0,2017-01-24 08:50:35,0.0,1.0,0.0,0.0
Android,googlearchive/android-AccelerometerPlay,garrettwong/Android-BallSim,0.0,2017-07-16 17:49:34,Android Ball Sim and Cup,0.0,Java,0.0,0.0,0.0,1.0,2017-07-16 17:51:31,0.0,2.0,0.0,0.0
Android,googlearchive/android-AccelerometerPlay,garrettwong/Android_PenguinFeeder,0.0,2017-06-10 22:18:02,Android Accelerometer based game.  Feed the moving penguin on screen with the penguin food through sensors on the accelerometer.,0.0,Java,0.0,0.0,0.0,1.0,2017-06-12 10:12:14,0.0,3.0,0.0,1.0
Android,googlearchive/android-AccelerometerPlay,myrao/SensorDemo,0.0,2017-08-07 16:43:23,,0.0,Java,0.0,0.0,0.0,1.0,2017-08-07 16:45:23,0.0,3.0,0.0,0.0
Android,googlearchive/android-AppShortcuts,JasonZhu19910601/MyAppShortcuts,0.0,2019-01-17 07:08:42,google 官方 App shortcuts 示例跟练,0.0,Java,0.0,0.0,0.0,2.0,2019-01-17 07:09:31,0.0,1.0,0.0,0.0
Android,googlearchive/android-ShareActionProvider,bellatrix007/Document-Organizer,0.0,2019-02-16 00:40:39,A platform to store and organize your documents efficiently.,1.0,Java,0.0,4.0,0.0,0.0,2020-08-01 08:26:04,0.0,86.0,0.0,532.0
